start, 2022-06-23 19:50:46.737925
end, 2022-06-23 19:52:24.718530
1.58400000e+00, 3.60785100e-05,
1.62200000e+00, 3.27441600e-05,
1.66000000e+00, 2.44967700e-05,
1.69800000e+00, 2.02268500e-05,
1.73600000e+00, 1.85892200e-05,
1.77400000e+00, 1.80626400e-05,
1.81200000e+00, 1.71854000e-05,
1.85000000e+00, 1.61910200e-05,
1.88800000e+00, 1.56062200e-05,
1.92600000e+00, 1.50795400e-05,
1.96400000e+00, 1.46116100e-05,
2.00200000e+00, 1.42021600e-05,
2.04000000e+00, 1.40852900e-05,
2.07800000e+00, 1.38512100e-05,
2.11600000e+00, 1.33833800e-05,
2.15400000e+00, 1.30908100e-05,
2.19200000e+00, 1.28569500e-05,
2.23000000e+00, 1.27398600e-05,
2.26800000e+00, 1.26816700e-05,
2.30600000e+00, 1.25059900e-05,
2.34400000e+00, 1.26229800e-05,
2.38200000e+00, 1.25645800e-05,
2.42000000e+00, 1.27984500e-05,
2.45800000e+00, 1.28568400e-05,
2.49600000e+00, 1.32666100e-05,
2.53400000e+00, 1.35587500e-05,
2.57200000e+00, 1.43191400e-05,
2.61000000e+00, 1.50211700e-05,
2.64800000e+00, 1.60155500e-05,
2.68600000e+00, 1.71269100e-05,
2.72400000e+00, 1.82966100e-05,
2.76200000e+00, 1.97590700e-05,
2.80000000e+00, 2.12800500e-05,
2.76200000e+00, 1.45533500e-05,
2.72400000e+00, 1.26814700e-05,
2.68600000e+00, 1.14531200e-05,
2.64800000e+00, 1.06342300e-05,
2.61000000e+00, 9.81541100e-06,
2.57200000e+00, 9.23033000e-06,
2.53400000e+00, 8.76239400e-06,
2.49600000e+00, 8.52856300e-06,
2.45800000e+00, 8.47000000e-06,
2.42000000e+00, 7.88507500e-06,
2.38200000e+00, 8.06061800e-06,
2.34400000e+00, 7.94356800e-06,
2.30600000e+00, 7.82658300e-06,
2.26800000e+00, 7.94350300e-06,
2.23000000e+00, 7.82658300e-06,
2.19200000e+00, 7.76809000e-06,
2.15400000e+00, 7.82658300e-06,
2.11600000e+00, 7.70947400e-06,
2.07800000e+00, 7.82651900e-06,
2.04000000e+00, 7.59255100e-06,
2.00200000e+00, 7.53405800e-06,
1.96400000e+00, 7.35858200e-06,
1.92600000e+00, 7.47562700e-06,
1.88800000e+00, 7.24165600e-06,
1.85000000e+00, 7.30014900e-06,
1.81200000e+00, 7.24171500e-06,
1.77400000e+00, 7.00768600e-06,
1.73600000e+00, 6.59818400e-06,
1.69800000e+00, 6.24728300e-06,
1.66000000e+00, 5.89627900e-06,
1.62200000e+00, 5.54532700e-06,
1.58400000e+00, 5.25282300e-06,
1.54600000e+00, 5.31144400e-06,
1.50800000e+00, 4.84346000e-06,
1.47000000e+00, 4.08305600e-06,
1.43200000e+00, 2.03578400e-06,
1.39400000e+00, -8.30327600e-07,
1.35600000e+00, -3.69651700e-06,
1.31800000e+00, -6.03620800e-06,
1.28000000e+00, -7.84949200e-06,
1.24200000e+00, -9.66269700e-06,
1.20400000e+00, -1.07741400e-05,
1.16600000e+00, -1.18854100e-05,
1.12800000e+00, -1.25289400e-05,
1.09000000e+00, -1.29382800e-05,
1.05200000e+00, -1.31137600e-05,
1.01400000e+00, -1.29968800e-05,
9.76000000e-01, -1.31719300e-05,
9.38000000e-01, -1.29968800e-05,
9.00000000e-01, -1.30552700e-05,
8.62000000e-01, -1.29967700e-05,
8.24000000e-01, -1.27044100e-05,
7.86000000e-01, -1.27628000e-05,
7.48000000e-01, -1.27044100e-05,
7.10000000e-01, -1.28214000e-05,
6.72000000e-01, -1.28798900e-05,
6.34000000e-01, -1.27629100e-05,
5.96000000e-01, -1.29966700e-05,
5.58000000e-01, -1.28798900e-05,
5.20000000e-01, -1.31722500e-05,
4.82000000e-01, -1.34063300e-05,
4.44000000e-01, -1.38741600e-05,
4.06000000e-01, -1.41667400e-05,
3.68000000e-01, -1.50441400e-05,
3.30000000e-01, -1.64479700e-05,
2.92000000e-01, -1.90213500e-05,
2.54000000e-01, -2.24727500e-05,
2.16000000e-01, -2.56896600e-05,
1.78000000e-01, -2.41105600e-05,
1.40000000e-01, -2.21217900e-05,
1.02000000e-01, -1.33479500e-05,
6.40000000e-02, -9.72126900e-06,
2.60000000e-02, -8.25894300e-06,
-1.20000000e-02, -7.44004100e-06,
-5.00000000e-02, -6.91354700e-06,
-8.80000000e-02, -6.44560700e-06,
-1.26000000e-01, -5.97771500e-06,
-1.64000000e-01, -5.56826400e-06,
-2.02000000e-01, -5.21730500e-06,
-2.40000000e-01, -5.04186800e-06,
-2.78000000e-01, -4.80785500e-06,
-3.16000000e-01, -4.69082900e-06,
-3.54000000e-01, -4.39840300e-06,
-3.92000000e-01, -4.28145200e-06,
-4.30000000e-01, -4.16449900e-06,
-4.68000000e-01, -4.10593800e-06,
-5.06000000e-01, -3.98898500e-06,
-5.44000000e-01, -3.75494800e-06,
-5.82000000e-01, -3.46254300e-06,
-6.20000000e-01, -3.40402100e-06,
-6.58000000e-01, -3.28703500e-06,
-6.96000000e-01, -3.22854200e-06,
-7.34000000e-01, -2.99459500e-06,
-7.72000000e-01, -3.11153100e-06,
-8.10000000e-01, -3.05303800e-06,
-8.48000000e-01, -3.17004900e-06,
-8.86000000e-01, -3.46251400e-06,
-9.24000000e-01, -3.81347200e-06,
-9.62000000e-01, -4.33991000e-06,
