start, 2022-06-23 23:28:15.195254
end, 2022-06-23 23:29:52.552823
1.58400000e+00, 3.34460700e-05,
1.62200000e+00, 3.39727700e-05,
1.66000000e+00, 3.16913000e-05,
1.69800000e+00, 2.33854200e-05,
1.73600000e+00, 1.85307300e-05,
1.77400000e+00, 1.68928000e-05,
1.81200000e+00, 1.63081400e-05,
1.85000000e+00, 1.56644600e-05,
1.88800000e+00, 1.47285900e-05,
1.92600000e+00, 1.40266800e-05,
1.96400000e+00, 1.35588600e-05,
2.00200000e+00, 1.32079000e-05,
2.04000000e+00, 1.29153300e-05,
2.07800000e+00, 1.25644800e-05,
2.11600000e+00, 1.22720200e-05,
2.15400000e+00, 1.19795600e-05,
2.19200000e+00, 1.17454900e-05,
2.23000000e+00, 1.14530300e-05,
2.26800000e+00, 1.11605700e-05,
2.30600000e+00, 1.11606600e-05,
2.34400000e+00, 1.11022600e-05,
2.38200000e+00, 1.11606600e-05,
2.42000000e+00, 1.11607500e-05,
2.45800000e+00, 1.12191500e-05,
2.49600000e+00, 1.13361400e-05,
2.53400000e+00, 1.17457800e-05,
2.57200000e+00, 1.19211600e-05,
2.61000000e+00, 1.24476000e-05,
2.64800000e+00, 1.30909200e-05,
2.68600000e+00, 1.43192600e-05,
2.72400000e+00, 1.49043100e-05,
2.76200000e+00, 1.63080100e-05,
2.80000000e+00, 1.77119700e-05,
2.76200000e+00, 1.25644800e-05,
2.72400000e+00, 1.11021700e-05,
2.68600000e+00, 9.87390400e-06,
2.64800000e+00, 9.17198700e-06,
2.61000000e+00, 8.52856300e-06,
2.57200000e+00, 8.29465700e-06,
2.53400000e+00, 8.06061800e-06,
2.49600000e+00, 7.65116700e-06,
2.45800000e+00, 7.53405800e-06,
2.42000000e+00, 7.53412000e-06,
2.38200000e+00, 7.30003100e-06,
2.34400000e+00, 7.24165600e-06,
2.30600000e+00, 7.18316400e-06,
2.26800000e+00, 7.47574800e-06,
2.23000000e+00, 7.12461400e-06,
2.19200000e+00, 7.18322200e-06,
2.15400000e+00, 7.12467100e-06,
2.11600000e+00, 7.12467100e-06,
2.07800000e+00, 7.18310600e-06,
2.04000000e+00, 7.00768600e-06,
2.00200000e+00, 6.89075700e-06,
1.96400000e+00, 6.83226300e-06,
1.92600000e+00, 6.65673000e-06,
1.88800000e+00, 6.53974500e-06,
1.85000000e+00, 6.30582600e-06,
1.81200000e+00, 6.07180500e-06,
1.77400000e+00, 5.89632700e-06,
1.73600000e+00, 5.54537200e-06,
1.69800000e+00, 5.25295100e-06,
1.66000000e+00, 5.01893800e-06,
1.62200000e+00, 4.90203100e-06,
1.58400000e+00, 4.60952700e-06,
1.54600000e+00, 4.20000800e-06,
1.50800000e+00, 3.61514500e-06,
1.47000000e+00, 1.91883100e-06,
1.43200000e+00, -4.20880200e-07,
1.39400000e+00, -2.87756000e-06,
1.35600000e+00, -4.92480000e-06,
1.31800000e+00, -6.79661800e-06,
1.28000000e+00, -8.14195800e-06,
1.24200000e+00, -9.54586800e-06,
1.20400000e+00, -1.08327200e-05,
1.16600000e+00, -1.15344600e-05,
1.12800000e+00, -1.20610900e-05,
1.09000000e+00, -1.24121500e-05,
1.05200000e+00, -1.25876300e-05,
1.01400000e+00, -1.26461300e-05,
9.76000000e-01, -1.27630100e-05,
9.38000000e-01, -1.27630100e-05,
9.00000000e-01, -1.28215100e-05,
8.62000000e-01, -1.28797900e-05,
8.24000000e-01, -1.27045200e-05,
7.86000000e-01, -1.27630100e-05,
7.48000000e-01, -1.26460200e-05,
7.10000000e-01, -1.27044100e-05,
6.72000000e-01, -1.25288300e-05,
6.34000000e-01, -1.25289400e-05,
5.96000000e-01, -1.28214000e-05,
5.58000000e-01, -1.27629100e-05,
5.20000000e-01, -1.30552700e-05,
4.82000000e-01, -1.33478400e-05,
4.44000000e-01, -1.38157800e-05,
4.06000000e-01, -1.41083600e-05,
3.68000000e-01, -1.46930600e-05,
3.30000000e-01, -1.57460500e-05,
2.92000000e-01, -1.74423500e-05,
2.54000000e-01, -1.98990600e-05,
2.16000000e-01, -2.27069100e-05,
1.78000000e-01, -2.18295100e-05,
1.40000000e-01, -2.28240800e-05,
1.02000000e-01, -1.59215300e-05,
6.40000000e-02, -1.01891300e-05,
2.60000000e-02, -7.90811400e-06,
-1.20000000e-02, -7.03059000e-06,
-5.00000000e-02, -6.56264500e-06,
-8.80000000e-02, -6.09470100e-06,
-1.26000000e-01, -5.62675700e-06,
-1.64000000e-01, -5.21726300e-06,
-2.02000000e-01, -4.98333300e-06,
-2.40000000e-01, -4.69090700e-06,
-2.78000000e-01, -4.39847500e-06,
-3.16000000e-01, -4.33991000e-06,
-3.54000000e-01, -4.16446500e-06,
-3.92000000e-01, -3.87203000e-06,
-4.30000000e-01, -3.98895100e-06,
-4.68000000e-01, -3.93045900e-06,
-5.06000000e-01, -3.75497900e-06,
-5.44000000e-01, -3.69648700e-06,
-5.82000000e-01, -3.40399300e-06,
-6.20000000e-01, -3.11153100e-06,
-6.58000000e-01, -3.05308800e-06,
-6.96000000e-01, -2.99459500e-06,
-7.34000000e-01, -2.93607700e-06,
-7.72000000e-01, -2.99454500e-06,
-8.10000000e-01, -2.87758400e-06,
-8.48000000e-01, -2.81911400e-06,
-8.86000000e-01, -3.05308800e-06,
-9.24000000e-01, -3.28703500e-06,
-9.62000000e-01, -3.69651700e-06,
