start, 2022-06-23 20:57:03.764398
end, 2022-06-23 20:58:41.547991
1.58400000e+00, 3.53765900e-05,
1.62200000e+00, 3.52596100e-05,
1.66000000e+00, 3.08729100e-05,
1.69800000e+00, 2.24497300e-05,
1.73600000e+00, 1.91155000e-05,
1.77400000e+00, 1.79459500e-05,
1.81200000e+00, 1.73022400e-05,
1.85000000e+00, 1.63663700e-05,
1.88800000e+00, 1.55477300e-05,
1.92600000e+00, 1.48455700e-05,
1.96400000e+00, 1.43776400e-05,
2.00200000e+00, 1.41440100e-05,
2.04000000e+00, 1.36171300e-05,
2.07800000e+00, 1.35004700e-05,
2.11600000e+00, 1.31495200e-05,
2.15400000e+00, 1.27983500e-05,
2.19200000e+00, 1.25643800e-05,
2.23000000e+00, 1.24474000e-05,
2.26800000e+00, 1.21550300e-05,
2.30600000e+00, 1.21550300e-05,
2.34400000e+00, 1.20966400e-05,
2.38200000e+00, 1.19795600e-05,
2.42000000e+00, 1.22720200e-05,
2.45800000e+00, 1.22721200e-05,
2.49600000e+00, 1.23305100e-05,
2.53400000e+00, 1.27400600e-05,
2.57200000e+00, 1.32662900e-05,
2.61000000e+00, 1.38513200e-05,
2.64800000e+00, 1.46116100e-05,
2.68600000e+00, 1.57230800e-05,
2.72400000e+00, 1.70099200e-05,
2.76200000e+00, 1.82967600e-05,
2.80000000e+00, 1.97589100e-05,
2.76200000e+00, 1.37343300e-05,
2.72400000e+00, 1.20380500e-05,
2.68600000e+00, 1.06926300e-05,
2.64800000e+00, 9.93223600e-06,
2.61000000e+00, 9.17191200e-06,
2.57200000e+00, 8.93801500e-06,
2.53400000e+00, 8.47000000e-06,
2.49600000e+00, 8.23603100e-06,
2.45800000e+00, 8.23609800e-06,
2.42000000e+00, 8.11911200e-06,
2.38200000e+00, 7.88501200e-06,
2.34400000e+00, 7.82658300e-06,
2.30600000e+00, 7.76809000e-06,
2.26800000e+00, 7.65104200e-06,
2.23000000e+00, 7.70966000e-06,
2.19200000e+00, 7.65104200e-06,
2.15400000e+00, 7.59261200e-06,
2.11600000e+00, 7.47562700e-06,
2.07800000e+00, 7.59261200e-06,
2.04000000e+00, 7.41713400e-06,
2.00200000e+00, 7.41713400e-06,
1.96400000e+00, 7.30020800e-06,
1.92600000e+00, 7.30020800e-06,
1.88800000e+00, 7.18316400e-06,
1.85000000e+00, 7.06617900e-06,
1.81200000e+00, 6.83220800e-06,
1.77400000e+00, 6.53969300e-06,
1.73600000e+00, 6.18884000e-06,
1.69800000e+00, 5.89632700e-06,
1.66000000e+00, 5.54537200e-06,
1.62200000e+00, 5.25282300e-06,
1.58400000e+00, 5.13592300e-06,
1.54600000e+00, 4.96044500e-06,
1.50800000e+00, 4.25850000e-06,
1.47000000e+00, 2.97169800e-06,
1.43200000e+00, 6.31993800e-07,
1.39400000e+00, -2.05869900e-06,
1.35600000e+00, -4.63233700e-06,
1.31800000e+00, -6.62108500e-06,
1.28000000e+00, -8.37592900e-06,
1.24200000e+00, -9.89674800e-06,
1.20400000e+00, -1.10665200e-05,
1.16600000e+00, -1.20025000e-05,
1.12800000e+00, -1.25287300e-05,
1.09000000e+00, -1.27629100e-05,
1.05200000e+00, -1.28798900e-05,
1.01400000e+00, -1.29382800e-05,
9.76000000e-01, -1.29967700e-05,
9.38000000e-01, -1.28798900e-05,
9.00000000e-01, -1.29384900e-05,
8.62000000e-01, -1.28798900e-05,
8.24000000e-01, -1.28798900e-05,
7.86000000e-01, -1.27045200e-05,
7.48000000e-01, -1.26460200e-05,
7.10000000e-01, -1.25874300e-05,
6.72000000e-01, -1.28214000e-05,
6.34000000e-01, -1.27045200e-05,
5.96000000e-01, -1.28216100e-05,
5.58000000e-01, -1.30552700e-05,
5.20000000e-01, -1.31723600e-05,
4.82000000e-01, -1.35233200e-05,
4.44000000e-01, -1.39326500e-05,
4.06000000e-01, -1.41668600e-05,
3.68000000e-01, -1.48100400e-05,
3.30000000e-01, -1.62140000e-05,
2.92000000e-01, -1.83782400e-05,
2.54000000e-01, -2.15951800e-05,
2.16000000e-01, -2.46369900e-05,
1.78000000e-01, -2.33501500e-05,
1.40000000e-01, -2.28239000e-05,
1.02000000e-01, -1.44008300e-05,
6.40000000e-02, -9.89682800e-06,
2.60000000e-02, -8.31757300e-06,
-1.20000000e-02, -7.43998000e-06,
-5.00000000e-02, -6.91360400e-06,
-8.80000000e-02, -6.32872500e-06,
-1.26000000e-01, -5.97771500e-06,
-1.64000000e-01, -5.39287300e-06,
-2.02000000e-01, -5.39269600e-06,
-2.40000000e-01, -5.04182700e-06,
-2.78000000e-01, -4.86634700e-06,
-3.16000000e-01, -4.57388300e-06,
-3.54000000e-01, -4.39836700e-06,
-3.92000000e-01, -4.28138200e-06,
-4.30000000e-01, -4.04747800e-06,
-4.68000000e-01, -4.04747800e-06,
-5.06000000e-01, -3.81347200e-06,
-5.44000000e-01, -3.69648700e-06,
-5.82000000e-01, -3.40407700e-06,
-6.20000000e-01, -3.40402100e-06,
-6.58000000e-01, -3.28703500e-06,
-6.96000000e-01, -3.05306300e-06,
-7.34000000e-01, -2.99462000e-06,
-7.72000000e-01, -3.11155600e-06,
-8.10000000e-01, -3.11153100e-06,
-8.48000000e-01, -3.17007500e-06,
-8.86000000e-01, -3.40402100e-06,
-9.24000000e-01, -3.75501000e-06,
-9.62000000e-01, -4.10593800e-06,
