start, 2022-06-23 20:09:43.505945
end, 2022-06-23 20:11:21.388543
1.58400000e+00, 3.58442400e-05,
1.62200000e+00, 3.41482500e-05,
1.66000000e+00, 2.74216000e-05,
1.69800000e+00, 2.09870800e-05,
1.73600000e+00, 1.88230400e-05,
1.77400000e+00, 1.80042900e-05,
1.81200000e+00, 1.73607400e-05,
1.85000000e+00, 1.62495200e-05,
1.88800000e+00, 1.56645900e-05,
1.92600000e+00, 1.51381600e-05,
1.96400000e+00, 1.46118400e-05,
2.00200000e+00, 1.43191400e-05,
2.04000000e+00, 1.40266800e-05,
2.07800000e+00, 1.37343300e-05,
2.11600000e+00, 1.34417600e-05,
2.15400000e+00, 1.31494100e-05,
2.19200000e+00, 1.27985600e-05,
2.23000000e+00, 1.25059900e-05,
2.26800000e+00, 1.24474000e-05,
2.30600000e+00, 1.23891000e-05,
2.34400000e+00, 1.23889000e-05,
2.38200000e+00, 1.23891000e-05,
2.42000000e+00, 1.26814700e-05,
2.45800000e+00, 1.25644800e-05,
2.49600000e+00, 1.29740400e-05,
2.53400000e+00, 1.33248900e-05,
2.57200000e+00, 1.38513200e-05,
2.61000000e+00, 1.47287100e-05,
2.64800000e+00, 1.54889900e-05,
2.68600000e+00, 1.66588300e-05,
2.72400000e+00, 1.77704700e-05,
2.76200000e+00, 1.92324800e-05,
2.80000000e+00, 2.08121100e-05,
2.76200000e+00, 1.42021600e-05,
2.72400000e+00, 1.25059900e-05,
2.68600000e+00, 1.12191500e-05,
2.64800000e+00, 1.02832700e-05,
2.61000000e+00, 9.69826700e-06,
2.57200000e+00, 9.17183800e-06,
2.53400000e+00, 8.64547900e-06,
2.49600000e+00, 8.58691700e-06,
2.45800000e+00, 8.35301600e-06,
2.42000000e+00, 8.06048900e-06,
2.38200000e+00, 7.94343900e-06,
2.34400000e+00, 8.00199600e-06,
2.30600000e+00, 7.94343900e-06,
2.26800000e+00, 7.94356800e-06,
2.23000000e+00, 7.88507500e-06,
2.19200000e+00, 7.76809000e-06,
2.15400000e+00, 7.76815200e-06,
2.11600000e+00, 7.65104200e-06,
2.07800000e+00, 7.70947400e-06,
2.04000000e+00, 7.59261200e-06,
2.00200000e+00, 7.41707400e-06,
1.96400000e+00, 7.35852300e-06,
1.92600000e+00, 7.41713400e-06,
1.88800000e+00, 7.41707400e-06,
1.85000000e+00, 7.18310600e-06,
1.81200000e+00, 7.12461400e-06,
1.77400000e+00, 6.83215300e-06,
1.73600000e+00, 6.48120000e-06,
1.69800000e+00, 6.13029700e-06,
1.66000000e+00, 5.89632700e-06,
1.62200000e+00, 5.66240200e-06,
1.58400000e+00, 5.36985000e-06,
1.54600000e+00, 5.01889700e-06,
1.50800000e+00, 4.66794500e-06,
1.47000000e+00, 3.67360800e-06,
1.43200000e+00, 1.45089000e-06,
1.39400000e+00, -1.41524600e-06,
1.35600000e+00, -3.98895100e-06,
1.31800000e+00, -6.32867300e-06,
1.28000000e+00, -8.02497000e-06,
1.24200000e+00, -9.83817500e-06,
1.20400000e+00, -1.08910400e-05,
1.16600000e+00, -1.20608900e-05,
1.12800000e+00, -1.25287300e-05,
1.09000000e+00, -1.27629100e-05,
1.05200000e+00, -1.29384900e-05,
1.01400000e+00, -1.30552700e-05,
9.76000000e-01, -1.31136500e-05,
9.38000000e-01, -1.29968800e-05,
9.00000000e-01, -1.29384900e-05,
8.62000000e-01, -1.29383900e-05,
8.24000000e-01, -1.28798900e-05,
7.86000000e-01, -1.29382800e-05,
7.48000000e-01, -1.27628000e-05,
7.10000000e-01, -1.27045200e-05,
6.72000000e-01, -1.27044100e-05,
6.34000000e-01, -1.27628000e-05,
5.96000000e-01, -1.29383900e-05,
5.58000000e-01, -1.31137600e-05,
5.20000000e-01, -1.33477300e-05,
4.82000000e-01, -1.35232100e-05,
4.44000000e-01, -1.38157800e-05,
4.06000000e-01, -1.44005900e-05,
3.68000000e-01, -1.50442600e-05,
3.30000000e-01, -1.65066000e-05,
2.92000000e-01, -1.89046800e-05,
2.54000000e-01, -2.21802900e-05,
2.16000000e-01, -2.54556900e-05,
1.78000000e-01, -2.36428000e-05,
1.40000000e-01, -2.21219700e-05,
1.02000000e-01, -1.35232100e-05,
6.40000000e-02, -9.77976200e-06,
2.60000000e-02, -8.25894300e-06,
-1.20000000e-02, -7.38160900e-06,
-5.00000000e-02, -6.85516700e-06,
-8.80000000e-02, -6.38716700e-06,
-1.26000000e-01, -5.91922200e-06,
-1.64000000e-01, -5.56826400e-06,
-2.02000000e-01, -5.27575500e-06,
-2.40000000e-01, -5.04182700e-06,
-2.78000000e-01, -4.86634700e-06,
-3.16000000e-01, -4.57392000e-06,
-3.54000000e-01, -4.39840300e-06,
-3.92000000e-01, -4.33994600e-06,
-4.30000000e-01, -4.22295900e-06,
-4.68000000e-01, -3.98891900e-06,
-5.06000000e-01, -3.93045900e-06,
-5.44000000e-01, -3.69645600e-06,
-5.82000000e-01, -3.57950000e-06,
-6.20000000e-01, -3.40402100e-06,
-6.58000000e-01, -3.22854200e-06,
-6.96000000e-01, -3.22854200e-06,
-7.34000000e-01, -3.05306300e-06,
-7.72000000e-01, -2.99457000e-06,
-8.10000000e-01, -3.05306300e-06,
-8.48000000e-01, -3.11155600e-06,
-8.86000000e-01, -3.40402100e-06,
-9.24000000e-01, -3.81347200e-06,
-9.62000000e-01, -4.28141700e-06,
