start, 2022-06-23 19:09:41.525923
end, 2022-06-23 19:11:19.406522
low, -1.000, V
high, 2.800, V
rate, 100.000, mV/s
-1.00000000e+00, -6.09036700e-05,
-9.62000000e-01, -3.93049100e-06,
-9.24000000e-01, -2.46813300e-06,
-8.86000000e-01, -1.59073700e-06,
-8.48000000e-01, -1.18129600e-06,
-8.10000000e-01, -7.71834600e-07,
-7.72000000e-01, -4.79365200e-07,
-7.34000000e-01, -1.86902300e-07,
-6.96000000e-01, -1.28409800e-07,
-6.58000000e-01, -1.14246500e-08,
-6.20000000e-01, 1.64052100e-07,
-5.82000000e-01, 2.81040200e-07,
-5.44000000e-01, 2.81038300e-07,
-5.06000000e-01, 2.81038300e-07,
-4.68000000e-01, 2.81038300e-07,
-4.30000000e-01, 3.39528500e-07,
-3.92000000e-01, 4.56522700e-07,
-3.54000000e-01, 4.56509400e-07,
-3.16000000e-01, 2.22544300e-07,
-2.78000000e-01, 3.98023400e-07,
-2.40000000e-01, 3.98026300e-07,
-2.02000000e-01, 1.64052100e-07,
-1.64000000e-01, 2.81036400e-07,
-1.26000000e-01, 2.22544300e-07,
-8.80000000e-02, 3.98023400e-07,
-5.00000000e-02, 3.39530900e-07,
-1.20000000e-02, 2.81040200e-07,
2.60000000e-02, 3.98023400e-07,
6.40000000e-02, 2.81038300e-07,
1.02000000e-01, 3.39533200e-07,
1.40000000e-01, 4.56516000e-07,
1.78000000e-01, 3.98020600e-07,
2.16000000e-01, 3.39530900e-07,
2.54000000e-01, 4.56519400e-07,
2.92000000e-01, 3.39530900e-07,
3.30000000e-01, 3.39530900e-07,
3.68000000e-01, 6.31993800e-07,
4.06000000e-01, 5.15008700e-07,
4.44000000e-01, 7.48973300e-07,
4.82000000e-01, 1.09993400e-06,
5.20000000e-01, 1.68486000e-06,
5.58000000e-01, 2.50377700e-06,
5.96000000e-01, 3.49807500e-06,
6.34000000e-01, 4.55092400e-06,
6.72000000e-01, 5.77934200e-06,
7.10000000e-01, 6.65667700e-06,
7.48000000e-01, 7.41707400e-06,
7.86000000e-01, 8.23616400e-06,
8.24000000e-01, 8.87952100e-06,
8.62000000e-01, 9.75691700e-06,
9.00000000e-01, 1.01077900e-05,
9.38000000e-01, 1.06341400e-05,
9.76000000e-01, 1.08682000e-05,
1.01400000e+00, 1.13360500e-05,
1.05200000e+00, 1.16870900e-05,
1.09000000e+00, 1.22719200e-05,
1.12800000e+00, 1.30907000e-05,
1.16600000e+00, 1.44361300e-05,
1.20400000e+00, 1.72438900e-05,
1.24200000e+00, 2.11625500e-05,
1.28000000e+00, 2.57840200e-05,
1.31800000e+00, 3.05219500e-05,
1.35600000e+00, 3.47911000e-05,
1.39400000e+00, 3.77744800e-05,
1.43200000e+00, 3.92956000e-05,
1.47000000e+00, 3.93537700e-05,
1.50800000e+00, 3.83012200e-05,
1.54600000e+00, 3.56687700e-05,
