start, 2022-06-23 22:28:26.714005
end, 2022-06-23 22:30:03.950567
1.58400000e+00, 3.40900300e-05,
1.62200000e+00, 3.46752500e-05,
1.66000000e+00, 3.22764900e-05,
1.69800000e+00, 2.41460200e-05,
1.73600000e+00, 1.92327900e-05,
1.77400000e+00, 1.75362100e-05,
1.81200000e+00, 1.68343000e-05,
1.85000000e+00, 1.61325300e-05,
1.88800000e+00, 1.51969000e-05,
1.92600000e+00, 1.46117200e-05,
1.96400000e+00, 1.39683100e-05,
2.00200000e+00, 1.36173500e-05,
2.04000000e+00, 1.32077900e-05,
2.07800000e+00, 1.29154400e-05,
2.11600000e+00, 1.25643800e-05,
2.15400000e+00, 1.25060900e-05,
2.19200000e+00, 1.20380500e-05,
2.23000000e+00, 1.19210600e-05,
2.26800000e+00, 1.16870900e-05,
2.30600000e+00, 1.15700100e-05,
2.34400000e+00, 1.15117100e-05,
2.38200000e+00, 1.15116200e-05,
2.42000000e+00, 1.14532200e-05,
2.45800000e+00, 1.15700100e-05,
2.49600000e+00, 1.18041700e-05,
2.53400000e+00, 1.19796500e-05,
2.57200000e+00, 1.23305100e-05,
2.61000000e+00, 1.29739300e-05,
2.64800000e+00, 1.36173500e-05,
2.68600000e+00, 1.46119600e-05,
2.72400000e+00, 1.56645900e-05,
2.76200000e+00, 1.68344400e-05,
2.80000000e+00, 1.82969100e-05,
2.76200000e+00, 1.29739300e-05,
2.72400000e+00, 1.12776500e-05,
2.68600000e+00, 1.02247800e-05,
2.64800000e+00, 9.34739000e-06,
2.61000000e+00, 8.76246400e-06,
2.57200000e+00, 8.46993300e-06,
2.53400000e+00, 8.11898000e-06,
2.49600000e+00, 7.88501200e-06,
2.45800000e+00, 7.76802800e-06,
2.42000000e+00, 7.70959700e-06,
2.38200000e+00, 7.59261200e-06,
2.34400000e+00, 7.35858200e-06,
2.30600000e+00, 7.47568700e-06,
2.26800000e+00, 7.53412000e-06,
2.23000000e+00, 7.30009000e-06,
2.19200000e+00, 7.41719400e-06,
2.15400000e+00, 7.35858200e-06,
2.11600000e+00, 7.30020800e-06,
2.07800000e+00, 7.30009000e-06,
2.04000000e+00, 7.24165600e-06,
2.00200000e+00, 7.24159800e-06,
1.96400000e+00, 7.06612200e-06,
1.92600000e+00, 6.94919300e-06,
1.88800000e+00, 6.71522300e-06,
1.85000000e+00, 6.65683800e-06,
1.81200000e+00, 6.42270800e-06,
1.77400000e+00, 6.07180500e-06,
1.73600000e+00, 5.77934200e-06,
1.69800000e+00, 5.48683500e-06,
1.66000000e+00, 5.13592300e-06,
1.62200000e+00, 4.90191300e-06,
1.58400000e+00, 4.72647500e-06,
1.54600000e+00, 4.60952700e-06,
1.50800000e+00, 3.67360800e-06,
1.47000000e+00, 2.09432500e-06,
1.43200000e+00, -2.45399700e-07,
1.39400000e+00, -2.76059800e-06,
1.35600000e+00, -4.86638700e-06,
1.31800000e+00, -6.85511000e-06,
1.28000000e+00, -8.31743600e-06,
1.24200000e+00, -9.72126900e-06,
1.20400000e+00, -1.10080300e-05,
1.16600000e+00, -1.17686200e-05,
1.12800000e+00, -1.22365700e-05,
1.09000000e+00, -1.26459200e-05,
1.05200000e+00, -1.27629100e-05,
1.01400000e+00, -1.27044100e-05,
9.76000000e-01, -1.29967700e-05,
9.38000000e-01, -1.29384900e-05,
9.00000000e-01, -1.29383900e-05,
8.62000000e-01, -1.29967700e-05,
8.24000000e-01, -1.28798900e-05,
7.86000000e-01, -1.26461300e-05,
7.48000000e-01, -1.25874300e-05,
7.10000000e-01, -1.25875300e-05,
6.72000000e-01, -1.25875300e-05,
6.34000000e-01, -1.24118500e-05,
5.96000000e-01, -1.27628000e-05,
5.58000000e-01, -1.29384900e-05,
5.20000000e-01, -1.31724700e-05,
4.82000000e-01, -1.35232100e-05,
4.44000000e-01, -1.37572900e-05,
4.06000000e-01, -1.43421000e-05,
3.68000000e-01, -1.48101600e-05,
3.30000000e-01, -1.58044100e-05,
2.92000000e-01, -1.77349600e-05,
2.54000000e-01, -2.06009700e-05,
2.16000000e-01, -2.34671300e-05,
1.78000000e-01, -2.25314300e-05,
1.40000000e-01, -2.30580600e-05,
1.02000000e-01, -1.53367300e-05,
6.40000000e-02, -1.01892100e-05,
2.60000000e-02, -8.20051700e-06,
-1.20000000e-02, -7.38166900e-06,
-5.00000000e-02, -6.79661800e-06,
-8.80000000e-02, -6.21168700e-06,
-1.26000000e-01, -5.68525000e-06,
-1.64000000e-01, -5.39278500e-06,
-2.02000000e-01, -5.15885500e-06,
-2.40000000e-01, -4.74936100e-06,
-2.78000000e-01, -4.74936100e-06,
-3.16000000e-01, -4.45689600e-06,
-3.54000000e-01, -4.22295900e-06,
-3.92000000e-01, -4.16446500e-06,
-4.30000000e-01, -4.04741100e-06,
-4.68000000e-01, -3.98898500e-06,
-5.06000000e-01, -3.87203000e-06,
-5.44000000e-01, -3.57950000e-06,
-5.82000000e-01, -3.46254300e-06,
-6.20000000e-01, -3.28706200e-06,
-6.58000000e-01, -3.11158200e-06,
-6.96000000e-01, -3.11158200e-06,
-7.34000000e-01, -3.05306300e-06,
-7.72000000e-01, -2.99457000e-06,
-8.10000000e-01, -2.81911400e-06,
-8.48000000e-01, -3.05306300e-06,
-8.86000000e-01, -3.17004900e-06,
-9.24000000e-01, -3.46254300e-06,
-9.62000000e-01, -3.87199800e-06,
