start, 2022-06-24 00:31:16.226517
end, 2022-06-24 00:32:53.563084
1.58400000e+00, 3.26859300e-05,
1.62200000e+00, 3.32123700e-05,
1.66000000e+00, 3.04632100e-05,
1.69800000e+00, 2.22742500e-05,
1.73600000e+00, 1.77701800e-05,
1.77400000e+00, 1.64252600e-05,
1.81200000e+00, 1.58984300e-05,
1.85000000e+00, 1.50796600e-05,
1.88800000e+00, 1.42607700e-05,
1.92600000e+00, 1.36173500e-05,
1.96400000e+00, 1.32663900e-05,
2.00200000e+00, 1.27984500e-05,
2.04000000e+00, 1.24475000e-05,
2.07800000e+00, 1.21549400e-05,
2.11600000e+00, 1.18624700e-05,
2.15400000e+00, 1.16870900e-05,
2.19200000e+00, 1.12774600e-05,
2.23000000e+00, 1.10437600e-05,
2.26800000e+00, 1.09267800e-05,
2.30600000e+00, 1.08096200e-05,
2.34400000e+00, 1.07513000e-05,
2.38200000e+00, 1.06927200e-05,
2.42000000e+00, 1.06927200e-05,
2.45800000e+00, 1.08681100e-05,
2.49600000e+00, 1.10435900e-05,
2.53400000e+00, 1.11023500e-05,
2.57200000e+00, 1.13947200e-05,
2.61000000e+00, 1.19794600e-05,
2.64800000e+00, 1.25645800e-05,
2.68600000e+00, 1.36173500e-05,
2.72400000e+00, 1.46118400e-05,
2.76200000e+00, 1.57229600e-05,
2.80000000e+00, 1.73611600e-05,
2.76200000e+00, 1.21551300e-05,
2.72400000e+00, 1.05757300e-05,
2.68600000e+00, 9.52294400e-06,
2.64800000e+00, 8.76246400e-06,
2.61000000e+00, 8.35301600e-06,
2.57200000e+00, 8.00212500e-06,
2.53400000e+00, 7.70966000e-06,
2.49600000e+00, 7.35858200e-06,
2.45800000e+00, 7.35858200e-06,
2.42000000e+00, 7.35870100e-06,
2.38200000e+00, 7.30014900e-06,
2.34400000e+00, 7.24165600e-06,
2.30600000e+00, 7.12467100e-06,
2.26800000e+00, 7.12467100e-06,
2.23000000e+00, 7.00768600e-06,
2.19200000e+00, 7.12472900e-06,
2.15400000e+00, 6.83220800e-06,
2.11600000e+00, 6.89075700e-06,
2.07800000e+00, 6.94924900e-06,
2.04000000e+00, 6.71522300e-06,
2.00200000e+00, 6.65678400e-06,
1.96400000e+00, 6.53979800e-06,
1.92600000e+00, 6.30572400e-06,
1.88800000e+00, 6.36431900e-06,
1.85000000e+00, 6.13029700e-06,
1.81200000e+00, 5.95481900e-06,
1.77400000e+00, 5.66240200e-06,
1.73600000e+00, 5.31140100e-06,
1.69800000e+00, 4.96040500e-06,
1.66000000e+00, 4.78500600e-06,
1.62200000e+00, 4.66802000e-06,
1.58400000e+00, 4.31702700e-06,
1.54600000e+00, 4.14158200e-06,
1.50800000e+00, 3.49813100e-06,
1.47000000e+00, 1.86033800e-06,
1.43200000e+00, -3.62390000e-07,
1.39400000e+00, -2.93607700e-06,
1.35600000e+00, -4.98333300e-06,
1.31800000e+00, -6.85505500e-06,
1.28000000e+00, -8.08353100e-06,
1.24200000e+00, -9.54571300e-06,
1.20400000e+00, -1.05986600e-05,
1.16600000e+00, -1.14174700e-05,
1.12800000e+00, -1.19439100e-05,
1.09000000e+00, -1.22949600e-05,
1.05200000e+00, -1.25288300e-05,
1.01400000e+00, -1.25291400e-05,
9.76000000e-01, -1.26460200e-05,
9.38000000e-01, -1.27043100e-05,
9.00000000e-01, -1.26460200e-05,
8.62000000e-01, -1.27045200e-05,
8.24000000e-01, -1.27629100e-05,
7.86000000e-01, -1.26459200e-05,
7.48000000e-01, -1.25290400e-05,
7.10000000e-01, -1.24704400e-05,
6.72000000e-01, -1.24704400e-05,
6.34000000e-01, -1.25291400e-05,
5.96000000e-01, -1.25873300e-05,
5.58000000e-01, -1.28798900e-05,
5.20000000e-01, -1.29384900e-05,
4.82000000e-01, -1.32894500e-05,
4.44000000e-01, -1.35817000e-05,
4.06000000e-01, -1.39913700e-05,
3.68000000e-01, -1.44008300e-05,
3.30000000e-01, -1.53949700e-05,
2.92000000e-01, -1.72082400e-05,
2.54000000e-01, -1.91971400e-05,
2.16000000e-01, -2.21217900e-05,
1.78000000e-01, -2.10687500e-05,
1.40000000e-01, -2.25899200e-05,
1.02000000e-01, -1.65650900e-05,
6.40000000e-02, -1.03063700e-05,
2.60000000e-02, -8.02490600e-06,
-1.20000000e-02, -7.03064700e-06,
-5.00000000e-02, -6.50420600e-06,
-8.80000000e-02, -5.91922200e-06,
-1.26000000e-01, -5.56830900e-06,
-1.64000000e-01, -5.39278500e-06,
-2.02000000e-01, -4.80785500e-06,
-2.40000000e-01, -4.69090700e-06,
-2.78000000e-01, -4.57388300e-06,
-3.16000000e-01, -4.33991000e-06,
-3.54000000e-01, -4.04744500e-06,
-3.92000000e-01, -4.04744500e-06,
-4.30000000e-01, -3.75504100e-06,
-4.68000000e-01, -4.04741100e-06,
-5.06000000e-01, -3.81347200e-06,
-5.44000000e-01, -3.46254300e-06,
-5.82000000e-01, -3.28706200e-06,
-6.20000000e-01, -3.22856900e-06,
-6.58000000e-01, -3.05308800e-06,
-6.96000000e-01, -3.05306300e-06,
-7.34000000e-01, -2.99457000e-06,
-7.72000000e-01, -2.87760800e-06,
-8.10000000e-01, -2.81913700e-06,
-8.48000000e-01, -2.81909100e-06,
-8.86000000e-01, -3.11155600e-06,
-9.24000000e-01, -3.28706200e-06,
-9.62000000e-01, -3.69648700e-06,
