start, 2022-06-23 20:50:44.358697
end, 2022-06-23 20:52:21.929278
1.58400000e+00, 3.55517800e-05,
1.62200000e+00, 3.50841300e-05,
1.66000000e+00, 3.06384500e-05,
1.69800000e+00, 2.22740700e-05,
1.73600000e+00, 1.91743000e-05,
1.77400000e+00, 1.79459500e-05,
1.81200000e+00, 1.74193700e-05,
1.85000000e+00, 1.63081400e-05,
1.88800000e+00, 1.56061000e-05,
1.92600000e+00, 1.49626800e-05,
1.96400000e+00, 1.44947400e-05,
2.00200000e+00, 1.40854000e-05,
2.04000000e+00, 1.38513200e-05,
2.07800000e+00, 1.36759500e-05,
2.11600000e+00, 1.30910200e-05,
2.15400000e+00, 1.29740400e-05,
2.19200000e+00, 1.25645800e-05,
2.23000000e+00, 1.23305100e-05,
2.26800000e+00, 1.20963500e-05,
2.30600000e+00, 1.20380500e-05,
2.34400000e+00, 1.20963500e-05,
2.38200000e+00, 1.22137300e-05,
2.42000000e+00, 1.23306100e-05,
2.45800000e+00, 1.24476000e-05,
2.49600000e+00, 1.25059900e-05,
2.53400000e+00, 1.27983500e-05,
2.57200000e+00, 1.33247800e-05,
2.61000000e+00, 1.39683100e-05,
2.64800000e+00, 1.48456900e-05,
2.68600000e+00, 1.58402000e-05,
2.72400000e+00, 1.70682700e-05,
2.76200000e+00, 1.81212800e-05,
2.80000000e+00, 2.02268500e-05,
2.76200000e+00, 1.37928300e-05,
2.72400000e+00, 1.20378500e-05,
2.68600000e+00, 1.10436800e-05,
2.64800000e+00, 9.99080900e-06,
2.61000000e+00, 9.28882200e-06,
2.57200000e+00, 8.70397200e-06,
2.53400000e+00, 8.64540900e-06,
2.49600000e+00, 8.29459100e-06,
2.45800000e+00, 8.11904600e-06,
2.42000000e+00, 8.00193200e-06,
2.38200000e+00, 8.06061800e-06,
2.34400000e+00, 7.88507500e-06,
2.30600000e+00, 7.70959700e-06,
2.26800000e+00, 7.82651900e-06,
2.23000000e+00, 7.65110400e-06,
2.19200000e+00, 7.65110400e-06,
2.15400000e+00, 7.65110400e-06,
2.11600000e+00, 7.59261200e-06,
2.07800000e+00, 7.59255100e-06,
2.04000000e+00, 7.41719400e-06,
2.00200000e+00, 7.41713400e-06,
1.96400000e+00, 7.30014900e-06,
1.92600000e+00, 7.18299000e-06,
1.88800000e+00, 7.30009000e-06,
1.85000000e+00, 6.94908200e-06,
1.81200000e+00, 6.77371600e-06,
1.77400000e+00, 6.59813100e-06,
1.73600000e+00, 6.24728300e-06,
1.69800000e+00, 5.89627900e-06,
1.66000000e+00, 5.72084900e-06,
1.62200000e+00, 5.31135800e-06,
1.58400000e+00, 5.01889700e-06,
1.54600000e+00, 4.84346000e-06,
1.50800000e+00, 4.25850000e-06,
1.47000000e+00, 3.14722600e-06,
1.43200000e+00, 5.73497000e-07,
1.39400000e+00, -2.05869900e-06,
1.35600000e+00, -4.45686000e-06,
1.31800000e+00, -6.56264500e-06,
1.28000000e+00, -8.31743600e-06,
1.24200000e+00, -9.72134900e-06,
1.20400000e+00, -1.11835000e-05,
1.16600000e+00, -1.18856100e-05,
1.12800000e+00, -1.23535600e-05,
1.09000000e+00, -1.26459200e-05,
1.05200000e+00, -1.29384900e-05,
1.01400000e+00, -1.28800000e-05,
9.76000000e-01, -1.31138700e-05,
9.38000000e-01, -1.29966700e-05,
9.00000000e-01, -1.29381800e-05,
8.62000000e-01, -1.28800000e-05,
8.24000000e-01, -1.28797900e-05,
7.86000000e-01, -1.26458200e-05,
7.48000000e-01, -1.27628000e-05,
7.10000000e-01, -1.25874300e-05,
6.72000000e-01, -1.26459200e-05,
6.34000000e-01, -1.27629100e-05,
5.96000000e-01, -1.29383900e-05,
5.58000000e-01, -1.31723600e-05,
5.20000000e-01, -1.31723600e-05,
4.82000000e-01, -1.36401900e-05,
4.44000000e-01, -1.40496400e-05,
4.06000000e-01, -1.44008300e-05,
3.68000000e-01, -1.49857700e-05,
3.30000000e-01, -1.63309800e-05,
2.92000000e-01, -1.84952200e-05,
2.54000000e-01, -2.17121700e-05,
2.16000000e-01, -2.48122700e-05,
1.78000000e-01, -2.34086400e-05,
1.40000000e-01, -2.28822000e-05,
1.02000000e-01, -1.43421000e-05,
6.40000000e-02, -1.00138200e-05,
2.60000000e-02, -8.25894300e-06,
-1.20000000e-02, -7.49859500e-06,
-5.00000000e-02, -6.91360400e-06,
-8.80000000e-02, -6.32867300e-06,
-1.26000000e-01, -5.97781300e-06,
-1.64000000e-01, -5.50981600e-06,
-2.02000000e-01, -5.27579900e-06,
-2.40000000e-01, -5.04178500e-06,
-2.78000000e-01, -4.86634700e-06,
-3.16000000e-01, -4.63237500e-06,
-3.54000000e-01, -4.45689600e-06,
-3.92000000e-01, -4.22292400e-06,
-4.30000000e-01, -4.22292400e-06,
-4.68000000e-01, -4.10597200e-06,
-5.06000000e-01, -3.87199800e-06,
-5.44000000e-01, -3.69648700e-06,
-5.82000000e-01, -3.63796300e-06,
-6.20000000e-01, -3.40402100e-06,
-6.58000000e-01, -3.34552800e-06,
-6.96000000e-01, -3.22854200e-06,
-7.34000000e-01, -3.11155600e-06,
-7.72000000e-01, -2.99457000e-06,
-8.10000000e-01, -3.17004900e-06,
-8.48000000e-01, -3.05306300e-06,
-8.86000000e-01, -3.28706200e-06,
-9.24000000e-01, -3.69648700e-06,
-9.62000000e-01, -4.04741100e-06,
