start, 2022-06-24 00:18:40.236277
end, 2022-06-24 00:20:17.271827
low, -1.000, V
high, 2.800, V
rate, 100.000, mV/s
-1.00000000e+00, -5.94988400e-05,
-9.62000000e-01, -3.11153100e-06,
-9.24000000e-01, -1.88321800e-06,
-8.86000000e-01, -1.18128600e-06,
-8.48000000e-01, -8.30327600e-07,
-8.10000000e-01, -4.20876400e-07,
-7.72000000e-01, -2.45397300e-07,
-7.34000000e-01, -1.28409800e-07,
-6.96000000e-01, 4.70679100e-08,
-6.58000000e-01, 1.05561000e-07,
-6.20000000e-01, 4.70679100e-08,
-5.82000000e-01, 1.05561000e-07,
-5.44000000e-01, 4.70679100e-08,
-5.06000000e-01, 2.22547100e-07,
-4.68000000e-01, 2.22545700e-07,
-4.30000000e-01, 1.64053100e-07,
-3.92000000e-01, 1.64055000e-07,
-3.54000000e-01, 1.64052100e-07,
-3.16000000e-01, 3.39530900e-07,
-2.78000000e-01, 4.56522700e-07,
-2.40000000e-01, 2.22545700e-07,
-2.02000000e-01, 1.64054000e-07,
-1.64000000e-01, 2.22544300e-07,
-1.26000000e-01, 2.22547100e-07,
-8.80000000e-02, 1.05560500e-07,
-5.00000000e-02, 2.22545700e-07,
-1.20000000e-02, 2.22545700e-07,
2.60000000e-02, 1.05561000e-07,
6.40000000e-02, 1.64053100e-07,
1.02000000e-01, 2.22548500e-07,
1.40000000e-01, 2.22547100e-07,
1.78000000e-01, 1.64053100e-07,
2.16000000e-01, 2.81038300e-07,
2.54000000e-01, 2.22548500e-07,
2.92000000e-01, 2.81038300e-07,
3.30000000e-01, 4.56516000e-07,
3.68000000e-01, 6.90491700e-07,
4.06000000e-01, 6.90486400e-07,
4.44000000e-01, 1.33389400e-06,
4.82000000e-01, 2.15281800e-06,
5.20000000e-01, 3.20566800e-06,
5.58000000e-01, 4.37551900e-06,
5.96000000e-01, 5.42834200e-06,
6.34000000e-01, 6.30572400e-06,
6.72000000e-01, 7.30020800e-06,
7.10000000e-01, 7.76815200e-06,
7.48000000e-01, 8.29452300e-06,
7.86000000e-01, 8.87945000e-06,
8.24000000e-01, 9.40588200e-06,
8.62000000e-01, 9.93223600e-06,
9.00000000e-01, 1.05758200e-05,
9.38000000e-01, 1.08097900e-05,
9.76000000e-01, 1.10436800e-05,
1.01400000e+00, 1.15703000e-05,
1.05200000e+00, 1.17455900e-05,
1.09000000e+00, 1.21549400e-05,
1.12800000e+00, 1.26815700e-05,
1.16600000e+00, 1.36758400e-05,
1.20400000e+00, 1.54891100e-05,
1.24200000e+00, 1.82381200e-05,
1.28000000e+00, 2.14555300e-05,
1.31800000e+00, 2.41460200e-05,
1.35600000e+00, 2.63104600e-05,
1.39400000e+00, 2.75973000e-05,
1.43200000e+00, 2.85921500e-05,
1.47000000e+00, 2.94105900e-05,
1.50800000e+00, 3.05219500e-05,
1.54600000e+00, 3.17503100e-05,
