start, 2022-06-23 18:12:58.164262
end, 2022-06-23 18:14:33.687726
1.58400000e+00, 9.15879800e-05,
1.62200000e+00, 1.02057300e-04,
1.66000000e+00, 1.22531600e-04,
1.69800000e+00, 1.55520400e-04,
1.73600000e+00, 2.01848100e-04,
1.77400000e+00, 2.58469400e-04,
1.81200000e+00, 3.24276800e-04,
1.85000000e+00, 3.99493000e-04,
1.88800000e+00, 4.80922500e-04,
1.92600000e+00, 5.62921300e-04,
1.96400000e+00, 6.38440400e-04,
2.00200000e+00, 7.00314700e-04,
2.04000000e+00, 7.34766500e-04,
2.07800000e+00, 7.21026700e-04,
2.11600000e+00, 6.79449600e-04,
2.15400000e+00, 6.47448400e-04,
2.19200000e+00, 6.32654700e-04,
2.23000000e+00, 6.33878000e-04,
2.26800000e+00, 6.37685200e-04,
2.30600000e+00, 6.42178800e-04,
2.34400000e+00, 6.49378600e-04,
2.38200000e+00, 6.55866100e-04,
2.42000000e+00, 6.63353100e-04,
2.45800000e+00, 6.72132400e-04,
2.49600000e+00, 6.79678000e-04,
2.53400000e+00, 6.86234900e-04,
2.57200000e+00, 6.91429500e-04,
2.61000000e+00, 6.96050400e-04,
2.64800000e+00, 6.99624200e-04,
2.68600000e+00, 7.04771500e-04,
2.72400000e+00, 7.10439600e-04,
2.76200000e+00, 7.16002200e-04,
2.80000000e+00, 7.21383600e-04,
2.76200000e+00, 6.60024400e-04,
2.72400000e+00, 6.25274400e-04,
2.68600000e+00, 5.96208400e-04,
2.64800000e+00, 5.70764000e-04,
2.61000000e+00, 5.47195700e-04,
2.57200000e+00, 5.25139300e-04,
2.53400000e+00, 5.04190600e-04,
2.49600000e+00, 4.83375200e-04,
2.45800000e+00, 4.64482000e-04,
2.42000000e+00, 4.45003800e-04,
2.38200000e+00, 4.26399600e-04,
2.34400000e+00, 4.07922500e-04,
2.30600000e+00, 3.89139800e-04,
2.26800000e+00, 3.70425200e-04,
2.23000000e+00, 3.51470500e-04,
2.19200000e+00, 3.32694400e-04,
2.15400000e+00, 3.13569900e-04,
2.11600000e+00, 2.93740800e-04,
2.07800000e+00, 2.76366100e-04,
2.04000000e+00, 2.49749900e-04,
2.00200000e+00, 2.23958500e-04,
1.96400000e+00, 1.97344200e-04,
1.92600000e+00, 1.71020900e-04,
1.88800000e+00, 1.45109900e-04,
1.85000000e+00, 1.19372900e-04,
1.81200000e+00, 9.37522000e-05,
1.77400000e+00, 7.07657600e-05,
1.73600000e+00, 5.16964500e-05,
1.69800000e+00, 3.67219200e-05,
1.66000000e+00, 2.71876300e-05,
1.62200000e+00, 2.05196400e-05,
1.58400000e+00, 1.58984300e-05,
1.54600000e+00, 1.23890000e-05,
1.50800000e+00, 9.93247600e-06,
1.47000000e+00, 6.77377100e-06,
1.43200000e+00, 4.31702700e-06,
1.39400000e+00, 1.91886100e-06,
1.35600000e+00, -4.20880200e-07,
1.31800000e+00, -3.28703500e-06,
1.28000000e+00, -6.15314400e-06,
1.24200000e+00, -8.90236700e-06,
1.20400000e+00, -1.16516300e-05,
1.16600000e+00, -1.31723600e-05,
1.12800000e+00, -1.42254600e-05,
1.09000000e+00, -1.44594400e-05,
1.05200000e+00, -1.44008300e-05,
1.01400000e+00, -1.41670900e-05,
9.76000000e-01, -1.39327700e-05,
9.38000000e-01, -1.26458200e-05,
9.00000000e-01, -1.20026000e-05,
8.62000000e-01, -1.17685300e-05,
8.24000000e-01, -1.01893000e-05,
7.86000000e-01, -1.08912200e-05,
7.48000000e-01, -1.06573300e-05,
7.10000000e-01, -1.07742300e-05,
6.72000000e-01, -1.10666100e-05,
6.34000000e-01, -1.11837800e-05,
5.96000000e-01, -1.18855100e-05,
5.58000000e-01, -1.29384900e-05,
5.20000000e-01, -1.48686600e-05,
4.82000000e-01, -1.86707000e-05,
4.44000000e-01, -2.48711700e-05,
4.06000000e-01, -3.56342600e-05,
3.68000000e-01, -4.98474900e-05,
3.30000000e-01, -6.98526800e-05,
2.92000000e-01, -9.86891800e-05,
2.54000000e-01, -1.31095400e-04,
2.16000000e-01, -1.58467800e-04,
1.78000000e-01, -1.72331900e-04,
1.40000000e-01, -2.08248300e-04,
1.02000000e-01, -2.61360400e-04,
6.40000000e-02, -3.26341500e-04,
2.60000000e-02, -3.81915600e-04,
-1.20000000e-02, -3.82146400e-04,
-5.00000000e-02, -3.54072700e-04,
-8.80000000e-02, -3.32602900e-04,
-1.26000000e-01, -3.28101500e-04,
-1.64000000e-01, -3.31377200e-04,
-2.02000000e-01, -3.37636000e-04,
-2.40000000e-01, -3.42257000e-04,
-2.78000000e-01, -3.48164800e-04,
-3.16000000e-01, -3.51671600e-04,
-3.54000000e-01, -3.50501700e-04,
-3.92000000e-01, -3.35825400e-04,
-4.30000000e-01, -2.83471000e-04,
-4.68000000e-01, -2.54633700e-04,
-5.06000000e-01, -2.35153400e-04,
-5.44000000e-01, -2.19477300e-04,
-5.82000000e-01, -2.07195500e-04,
-6.20000000e-01, -1.96312500e-04,
-6.58000000e-01, -1.86958200e-04,
-6.96000000e-01, -1.79764900e-04,
-7.34000000e-01, -1.72978200e-04,
-7.72000000e-01, -1.67245700e-04,
-8.10000000e-01, -1.60984300e-04,
-8.48000000e-01, -1.55778400e-04,
-8.86000000e-01, -1.51448700e-04,
-9.24000000e-01, -1.47181100e-04,
-9.62000000e-01, -1.43318200e-04,
