start, 2022-06-23 23:12:32.421331
end, 2022-06-23 23:14:09.863904
1.58400000e+00, 3.35045600e-05,
1.62200000e+00, 3.40312600e-05,
1.66000000e+00, 3.18670400e-05,
1.69800000e+00, 2.36195800e-05,
1.73600000e+00, 1.87647000e-05,
1.77400000e+00, 1.70099200e-05,
1.81200000e+00, 1.63662400e-05,
1.85000000e+00, 1.58400700e-05,
1.88800000e+00, 1.48456900e-05,
1.92600000e+00, 1.41437800e-05,
1.96400000e+00, 1.36760600e-05,
2.00200000e+00, 1.33247800e-05,
2.04000000e+00, 1.30325300e-05,
2.07800000e+00, 1.27400600e-05,
2.11600000e+00, 1.25644800e-05,
2.15400000e+00, 1.21550300e-05,
2.19200000e+00, 1.17457800e-05,
2.23000000e+00, 1.16286000e-05,
2.26800000e+00, 1.14532200e-05,
2.30600000e+00, 1.13946300e-05,
2.34400000e+00, 1.12190600e-05,
2.38200000e+00, 1.13361400e-05,
2.42000000e+00, 1.11605700e-05,
2.45800000e+00, 1.13360500e-05,
2.49600000e+00, 1.15116200e-05,
2.53400000e+00, 1.18040800e-05,
2.57200000e+00, 1.19797500e-05,
2.61000000e+00, 1.23889000e-05,
2.64800000e+00, 1.30322100e-05,
2.68600000e+00, 1.42023900e-05,
2.72400000e+00, 1.50796600e-05,
2.76200000e+00, 1.63665000e-05,
2.80000000e+00, 1.78874500e-05,
2.76200000e+00, 1.24475000e-05,
2.72400000e+00, 1.10438500e-05,
2.68600000e+00, 9.87390400e-06,
2.64800000e+00, 9.17183800e-06,
2.61000000e+00, 8.64561900e-06,
2.57200000e+00, 8.29459100e-06,
2.53400000e+00, 7.94363200e-06,
2.49600000e+00, 7.82658300e-06,
2.45800000e+00, 7.65116700e-06,
2.42000000e+00, 7.47562700e-06,
2.38200000e+00, 7.41713400e-06,
2.34400000e+00, 7.35870100e-06,
2.30600000e+00, 7.41713400e-06,
2.26800000e+00, 7.41713400e-06,
2.23000000e+00, 7.18322200e-06,
2.19200000e+00, 6.94913800e-06,
2.15400000e+00, 7.35864100e-06,
2.11600000e+00, 7.06606400e-06,
2.07800000e+00, 7.30014900e-06,
2.04000000e+00, 7.06612200e-06,
2.00200000e+00, 6.94919300e-06,
1.96400000e+00, 6.77371600e-06,
1.92600000e+00, 6.59823800e-06,
1.88800000e+00, 6.53974500e-06,
1.85000000e+00, 6.48130500e-06,
1.81200000e+00, 6.24733300e-06,
1.77400000e+00, 6.01331200e-06,
1.73600000e+00, 5.72084900e-06,
1.69800000e+00, 5.31144400e-06,
1.66000000e+00, 5.01885700e-06,
1.62200000e+00, 4.84346000e-06,
1.58400000e+00, 4.55096100e-06,
1.54600000e+00, 4.37548400e-06,
1.50800000e+00, 3.55662300e-06,
1.47000000e+00, 1.97729200e-06,
1.43200000e+00, -4.20880200e-07,
1.39400000e+00, -2.81911400e-06,
1.35600000e+00, -5.04182700e-06,
1.31800000e+00, -6.91354700e-06,
1.28000000e+00, -8.20051700e-06,
1.24200000e+00, -9.72134900e-06,
1.20400000e+00, -1.08325500e-05,
1.16600000e+00, -1.15929500e-05,
1.12800000e+00, -1.21779800e-05,
1.09000000e+00, -1.25288300e-05,
1.05200000e+00, -1.25874300e-05,
1.01400000e+00, -1.27044100e-05,
9.76000000e-01, -1.28798900e-05,
9.38000000e-01, -1.28216100e-05,
9.00000000e-01, -1.28215100e-05,
8.62000000e-01, -1.29382800e-05,
8.24000000e-01, -1.27044100e-05,
7.86000000e-01, -1.27044100e-05,
7.48000000e-01, -1.27045200e-05,
7.10000000e-01, -1.24119500e-05,
6.72000000e-01, -1.24703400e-05,
6.34000000e-01, -1.26459200e-05,
5.96000000e-01, -1.27629100e-05,
5.58000000e-01, -1.29383900e-05,
5.20000000e-01, -1.31139700e-05,
4.82000000e-01, -1.34648200e-05,
4.44000000e-01, -1.36404100e-05,
4.06000000e-01, -1.42252300e-05,
3.68000000e-01, -1.46931800e-05,
3.30000000e-01, -1.56875600e-05,
2.92000000e-01, -1.73838600e-05,
2.54000000e-01, -2.01328700e-05,
2.16000000e-01, -2.27655900e-05,
1.78000000e-01, -2.20046300e-05,
1.40000000e-01, -2.26482300e-05,
1.02000000e-01, -1.56876900e-05,
6.40000000e-02, -1.01307200e-05,
2.60000000e-02, -8.14202300e-06,
-1.20000000e-02, -7.20606900e-06,
-5.00000000e-02, -6.62113900e-06,
-8.80000000e-02, -6.15314400e-06,
-1.26000000e-01, -5.74369600e-06,
-1.64000000e-01, -5.33429200e-06,
-2.02000000e-01, -5.04186800e-06,
-2.40000000e-01, -4.80785500e-06,
-2.78000000e-01, -4.51535200e-06,
-3.16000000e-01, -4.28145200e-06,
-3.54000000e-01, -4.10593800e-06,
-3.92000000e-01, -4.04741100e-06,
-4.30000000e-01, -3.81350400e-06,
-4.68000000e-01, -3.87199800e-06,
-5.06000000e-01, -3.69648700e-06,
-5.44000000e-01, -3.46254300e-06,
-5.82000000e-01, -3.46251400e-06,
-6.20000000e-01, -3.17007500e-06,
-6.58000000e-01, -3.22851500e-06,
-6.96000000e-01, -2.87760800e-06,
-7.34000000e-01, -3.05306300e-06,
-7.72000000e-01, -2.93610100e-06,
-8.10000000e-01, -2.93605300e-06,
-8.48000000e-01, -3.05306300e-06,
-8.86000000e-01, -3.17004900e-06,
-9.24000000e-01, -3.40404900e-06,
-9.62000000e-01, -3.63799400e-06,
