start, 2022-06-23 18:38:08.684659
end, 2022-06-23 18:39:46.251239
low, -1.000, V
high, 2.800, V
rate, 100.000, mV/s
-1.00000000e+00, -5.59897200e-05,
-9.62000000e-01, -4.28141700e-06,
-9.24000000e-01, -2.70210500e-06,
-8.86000000e-01, -1.70772300e-06,
-8.48000000e-01, -1.12280200e-06,
-8.10000000e-01, -5.96350300e-07,
-7.72000000e-01, -1.86906100e-07,
-7.34000000e-01, -6.99181700e-08,
-6.96000000e-01, -1.14251300e-08,
-6.58000000e-01, 1.05560500e-07,
-6.20000000e-01, 2.22548500e-07,
-5.82000000e-01, 3.39535600e-07,
-5.44000000e-01, 3.39530900e-07,
-5.06000000e-01, 2.22545700e-07,
-4.68000000e-01, 3.39528500e-07,
-4.30000000e-01, 3.39530900e-07,
-3.92000000e-01, 3.98026300e-07,
-3.54000000e-01, 3.39530900e-07,
-3.16000000e-01, 2.22544300e-07,
-2.78000000e-01, 3.39530900e-07,
-2.40000000e-01, 2.22544300e-07,
-2.02000000e-01, 2.22544300e-07,
-1.64000000e-01, 2.22544300e-07,
-1.26000000e-01, 1.64053100e-07,
-8.80000000e-02, 2.22545700e-07,
-5.00000000e-02, 3.98023400e-07,
-1.20000000e-02, 2.81038300e-07,
2.60000000e-02, 2.22547100e-07,
6.40000000e-02, 3.39528500e-07,
1.02000000e-01, 3.39533200e-07,
1.40000000e-01, 4.56516000e-07,
1.78000000e-01, 6.90486400e-07,
2.16000000e-01, 8.07471600e-07,
2.54000000e-01, 1.50939500e-06,
2.92000000e-01, 2.56222900e-06,
3.30000000e-01, 4.55099700e-06,
3.68000000e-01, 6.30577500e-06,
4.06000000e-01, 7.30009000e-06,
4.44000000e-01, 8.64547900e-06,
4.82000000e-01, 9.46429900e-06,
5.20000000e-01, 1.02832700e-05,
5.58000000e-01, 1.10436800e-05,
5.96000000e-01, 1.16871900e-05,
6.34000000e-01, 1.20964400e-05,
6.72000000e-01, 1.25060900e-05,
7.10000000e-01, 1.28570500e-05,
7.48000000e-01, 1.33248900e-05,
7.86000000e-01, 1.36172400e-05,
8.24000000e-01, 1.40852900e-05,
8.62000000e-01, 1.44947400e-05,
9.00000000e-01, 1.48455700e-05,
9.38000000e-01, 1.52550200e-05,
9.76000000e-01, 1.54889900e-05,
1.01400000e+00, 1.57229600e-05,
1.05200000e+00, 1.62495200e-05,
1.09000000e+00, 1.65418400e-05,
1.12800000e+00, 1.73023800e-05,
1.16600000e+00, 1.85305800e-05,
1.20400000e+00, 2.04024900e-05,
1.24200000e+00, 2.35026000e-05,
1.28000000e+00, 2.76553500e-05,
1.31800000e+00, 3.27441600e-05,
1.35600000e+00, 3.73068500e-05,
1.39400000e+00, 4.10497100e-05,
1.43200000e+00, 4.26296800e-05,
1.47000000e+00, 4.09333900e-05,
1.50800000e+00, 3.36218100e-05,
1.54600000e+00, 2.44386800e-05,
