start, 2022-06-23 19:03:21.245172
end, 2022-06-23 19:04:59.056767
1.58400000e+00, 2.52573800e-05,
1.62200000e+00, 2.13970400e-05,
1.66000000e+00, 1.95835900e-05,
1.69800000e+00, 1.88815300e-05,
1.73600000e+00, 1.80042900e-05,
1.77400000e+00, 1.68928000e-05,
1.81200000e+00, 1.61324000e-05,
1.85000000e+00, 1.56061000e-05,
1.88800000e+00, 1.50210500e-05,
1.92600000e+00, 1.47872000e-05,
1.96400000e+00, 1.46117200e-05,
2.00200000e+00, 1.42607700e-05,
2.04000000e+00, 1.39681900e-05,
2.07800000e+00, 1.36173500e-05,
2.11600000e+00, 1.32077900e-05,
2.15400000e+00, 1.30908100e-05,
2.19200000e+00, 1.30324200e-05,
2.23000000e+00, 1.30910200e-05,
2.26800000e+00, 1.29154400e-05,
2.30600000e+00, 1.30325300e-05,
2.34400000e+00, 1.31494100e-05,
2.38200000e+00, 1.32662900e-05,
2.42000000e+00, 1.34418700e-05,
2.45800000e+00, 1.40851800e-05,
2.49600000e+00, 1.46114900e-05,
2.53400000e+00, 1.53137600e-05,
2.57200000e+00, 1.63666300e-05,
2.61000000e+00, 1.75360700e-05,
2.64800000e+00, 1.86477100e-05,
2.68600000e+00, 1.98174000e-05,
2.72400000e+00, 2.11627200e-05,
2.76200000e+00, 2.24495500e-05,
2.80000000e+00, 2.41462100e-05,
2.76200000e+00, 1.60154200e-05,
2.72400000e+00, 1.40269100e-05,
2.68600000e+00, 1.23889000e-05,
2.64800000e+00, 1.13360500e-05,
2.61000000e+00, 1.02831900e-05,
2.57200000e+00, 9.52286800e-06,
2.53400000e+00, 8.82102800e-06,
2.49600000e+00, 8.41144100e-06,
2.45800000e+00, 8.29459100e-06,
2.42000000e+00, 8.17753900e-06,
2.38200000e+00, 8.06055300e-06,
2.34400000e+00, 7.88507500e-06,
2.30600000e+00, 7.82651900e-06,
2.26800000e+00, 7.76796500e-06,
2.23000000e+00, 7.88507500e-06,
2.19200000e+00, 7.76809000e-06,
2.15400000e+00, 7.76809000e-06,
2.11600000e+00, 7.76809000e-06,
2.07800000e+00, 7.94356800e-06,
2.04000000e+00, 7.65104200e-06,
2.00200000e+00, 7.65104200e-06,
1.96400000e+00, 7.59261200e-06,
1.92600000e+00, 7.47556700e-06,
1.88800000e+00, 7.35864100e-06,
1.85000000e+00, 7.35864100e-06,
1.81200000e+00, 7.24159800e-06,
1.77400000e+00, 7.12467100e-06,
1.73600000e+00, 6.94913800e-06,
1.69800000e+00, 6.53974500e-06,
1.66000000e+00, 5.95477100e-06,
1.62200000e+00, 5.54532700e-06,
1.58400000e+00, 5.31131500e-06,
1.54600000e+00, 5.25290900e-06,
1.50800000e+00, 4.96044500e-06,
1.47000000e+00, 4.55096100e-06,
1.43200000e+00, 3.79053300e-06,
1.39400000e+00, 1.74333900e-06,
1.35600000e+00, -1.35675400e-06,
1.31800000e+00, -4.57380700e-06,
1.28000000e+00, -7.20595100e-06,
1.24200000e+00, -9.07769700e-06,
1.20400000e+00, -1.07740600e-05,
1.16600000e+00, -1.17100300e-05,
1.12800000e+00, -1.24118500e-05,
1.09000000e+00, -1.28797900e-05,
1.05200000e+00, -1.31724700e-05,
1.01400000e+00, -1.31723600e-05,
9.76000000e-01, -1.32308500e-05,
9.38000000e-01, -1.32892400e-05,
9.00000000e-01, -1.31722500e-05,
8.62000000e-01, -1.32892400e-05,
8.24000000e-01, -1.32307400e-05,
7.86000000e-01, -1.29967700e-05,
7.48000000e-01, -1.31138700e-05,
7.10000000e-01, -1.29384900e-05,
6.72000000e-01, -1.29968800e-05,
6.34000000e-01, -1.28798900e-05,
5.96000000e-01, -1.29967700e-05,
5.58000000e-01, -1.30552700e-05,
5.20000000e-01, -1.32893400e-05,
4.82000000e-01, -1.35817000e-05,
4.44000000e-01, -1.38157800e-05,
4.06000000e-01, -1.43422200e-05,
3.68000000e-01, -1.51027500e-05,
3.30000000e-01, -1.65648200e-05,
2.92000000e-01, -1.93139700e-05,
2.54000000e-01, -2.26480500e-05,
2.16000000e-01, -2.62158800e-05,
1.78000000e-01, -2.45200100e-05,
1.40000000e-01, -2.26482300e-05,
1.02000000e-01, -1.39911500e-05,
6.40000000e-02, -9.89674800e-06,
2.60000000e-02, -8.49291500e-06,
-1.20000000e-02, -7.55702700e-06,
-5.00000000e-02, -7.08902500e-06,
-8.80000000e-02, -6.38711400e-06,
-1.26000000e-01, -6.15319500e-06,
-1.64000000e-01, -5.68525000e-06,
-2.02000000e-01, -5.39282900e-06,
-2.40000000e-01, -5.10023600e-06,
-2.78000000e-01, -4.92484100e-06,
-3.16000000e-01, -4.63237500e-06,
-3.54000000e-01, -4.45693200e-06,
-3.92000000e-01, -4.45689600e-06,
-4.30000000e-01, -4.39840300e-06,
-4.68000000e-01, -4.28138200e-06,
-5.06000000e-01, -3.93042600e-06,
-5.44000000e-01, -3.75501000e-06,
-5.82000000e-01, -3.69648700e-06,
-6.20000000e-01, -3.46248600e-06,
-6.58000000e-01, -3.46248600e-06,
-6.96000000e-01, -3.34550100e-06,
-7.34000000e-01, -3.17007500e-06,
-7.72000000e-01, -3.22848900e-06,
-8.10000000e-01, -3.28700800e-06,
-8.48000000e-01, -3.46248600e-06,
-8.86000000e-01, -3.75497900e-06,
-9.24000000e-01, -4.04741100e-06,
-9.62000000e-01, -4.63233700e-06,
