start, 2022-06-23 21:00:12.629201
end, 2022-06-23 21:01:50.153779
1.58400000e+00, 3.52593200e-05,
1.62200000e+00, 3.52008300e-05,
1.66000000e+00, 3.12233700e-05,
1.69800000e+00, 2.25665300e-05,
1.73600000e+00, 1.91739900e-05,
1.77400000e+00, 1.77701800e-05,
1.81200000e+00, 1.73610200e-05,
1.85000000e+00, 1.63665000e-05,
1.88800000e+00, 1.56061000e-05,
1.92600000e+00, 1.50212900e-05,
1.96400000e+00, 1.45531100e-05,
2.00200000e+00, 1.41436700e-05,
2.04000000e+00, 1.37928300e-05,
2.07800000e+00, 1.35004700e-05,
2.11600000e+00, 1.32077900e-05,
2.15400000e+00, 1.27985600e-05,
2.19200000e+00, 1.25644800e-05,
2.23000000e+00, 1.24476000e-05,
2.26800000e+00, 1.22136300e-05,
2.30600000e+00, 1.22137300e-05,
2.34400000e+00, 1.21551300e-05,
2.38200000e+00, 1.20380500e-05,
2.42000000e+00, 1.21549400e-05,
2.45800000e+00, 1.22721200e-05,
2.49600000e+00, 1.24475000e-05,
2.53400000e+00, 1.27398600e-05,
2.57200000e+00, 1.32665000e-05,
2.61000000e+00, 1.38513200e-05,
2.64800000e+00, 1.47285900e-05,
2.68600000e+00, 1.57230800e-05,
2.72400000e+00, 1.68928000e-05,
2.76200000e+00, 1.83555500e-05,
2.80000000e+00, 1.98175600e-05,
2.76200000e+00, 1.37344500e-05,
2.72400000e+00, 1.20380500e-05,
2.68600000e+00, 1.07512100e-05,
2.64800000e+00, 9.93231600e-06,
2.61000000e+00, 8.99643400e-06,
2.57200000e+00, 8.35288100e-06,
2.53400000e+00, 8.29445600e-06,
2.49600000e+00, 8.52842500e-06,
2.45800000e+00, 8.11911200e-06,
2.42000000e+00, 7.94356800e-06,
2.38200000e+00, 8.06061800e-06,
2.34400000e+00, 7.82658300e-06,
2.30600000e+00, 7.76809000e-06,
2.26800000e+00, 7.70953600e-06,
2.23000000e+00, 7.70966000e-06,
2.19200000e+00, 7.70966000e-06,
2.15400000e+00, 7.65122900e-06,
2.11600000e+00, 7.59267300e-06,
2.07800000e+00, 7.65110400e-06,
2.04000000e+00, 7.41713400e-06,
2.00200000e+00, 7.30014900e-06,
1.96400000e+00, 7.24159800e-06,
1.92600000e+00, 7.30020800e-06,
1.88800000e+00, 7.12461400e-06,
1.85000000e+00, 7.18322200e-06,
1.81200000e+00, 6.83226300e-06,
1.77400000e+00, 6.59829100e-06,
1.73600000e+00, 6.18874000e-06,
1.69800000e+00, 5.95481900e-06,
1.66000000e+00, 5.60386400e-06,
1.62200000e+00, 5.48687900e-06,
1.58400000e+00, 5.07734900e-06,
1.54600000e+00, 4.84349900e-06,
1.50800000e+00, 4.25853400e-06,
1.47000000e+00, 2.73770500e-06,
1.43200000e+00, 3.98017700e-07,
1.39400000e+00, -2.29263400e-06,
1.35600000e+00, -4.63233700e-06,
1.31800000e+00, -6.67957700e-06,
1.28000000e+00, -8.37579200e-06,
1.24200000e+00, -9.72126900e-06,
1.20400000e+00, -1.11249200e-05,
1.16600000e+00, -1.20024000e-05,
1.12800000e+00, -1.23535600e-05,
1.09000000e+00, -1.28214000e-05,
1.05200000e+00, -1.29384900e-05,
1.01400000e+00, -1.29383900e-05,
9.76000000e-01, -1.29969800e-05,
9.38000000e-01, -1.31137600e-05,
9.00000000e-01, -1.29382800e-05,
8.62000000e-01, -1.28798900e-05,
8.24000000e-01, -1.28213000e-05,
7.86000000e-01, -1.28798900e-05,
7.48000000e-01, -1.27628000e-05,
7.10000000e-01, -1.26458200e-05,
6.72000000e-01, -1.27043100e-05,
6.34000000e-01, -1.27044100e-05,
5.96000000e-01, -1.29383900e-05,
5.58000000e-01, -1.30553700e-05,
5.20000000e-01, -1.32892400e-05,
4.82000000e-01, -1.35233200e-05,
4.44000000e-01, -1.39326500e-05,
4.06000000e-01, -1.44590900e-05,
3.68000000e-01, -1.50440100e-05,
3.30000000e-01, -1.62724900e-05,
2.92000000e-01, -1.83785400e-05,
2.54000000e-01, -2.15366900e-05,
2.16000000e-01, -2.45787000e-05,
1.78000000e-01, -2.34084500e-05,
1.40000000e-01, -2.28237100e-05,
1.02000000e-01, -1.45763100e-05,
6.40000000e-02, -1.00137300e-05,
2.60000000e-02, -8.25894300e-06,
-1.20000000e-02, -7.55696500e-06,
-5.00000000e-02, -6.85505500e-06,
-8.80000000e-02, -6.32862200e-06,
-1.26000000e-01, -5.86072900e-06,
-1.64000000e-01, -5.56826400e-06,
-2.02000000e-01, -5.21730500e-06,
-2.40000000e-01, -4.98337500e-06,
-2.78000000e-01, -4.69086800e-06,
-3.16000000e-01, -4.51535200e-06,
-3.54000000e-01, -4.39840300e-06,
-3.92000000e-01, -4.33991000e-06,
-4.30000000e-01, -3.98898500e-06,
-4.68000000e-01, -4.22292400e-06,
-5.06000000e-01, -3.87196600e-06,
-5.44000000e-01, -3.69651700e-06,
-5.82000000e-01, -3.52103600e-06,
-6.20000000e-01, -3.34552800e-06,
-6.58000000e-01, -3.28700800e-06,
-6.96000000e-01, -3.17002300e-06,
-7.34000000e-01, -3.05308800e-06,
-7.72000000e-01, -3.05308800e-06,
-8.10000000e-01, -3.05303800e-06,
-8.48000000e-01, -3.05308800e-06,
-8.86000000e-01, -3.40402100e-06,
-9.24000000e-01, -3.57953000e-06,
-9.62000000e-01, -3.98895100e-06,
