start, 2022-06-23 19:44:29.477347
end, 2022-06-23 19:46:06.203880
1.58400000e+00, 3.58442400e-05,
1.62200000e+00, 3.19840200e-05,
1.66000000e+00, 2.36195800e-05,
1.69800000e+00, 1.99930400e-05,
1.73600000e+00, 1.85893700e-05,
1.77400000e+00, 1.80627900e-05,
1.81200000e+00, 1.70099200e-05,
1.85000000e+00, 1.61322700e-05,
1.88800000e+00, 1.56061000e-05,
1.92600000e+00, 1.50210500e-05,
1.96400000e+00, 1.46117200e-05,
2.00200000e+00, 1.42022800e-05,
2.04000000e+00, 1.40266800e-05,
2.07800000e+00, 1.40268000e-05,
2.11600000e+00, 1.33247800e-05,
2.15400000e+00, 1.30908100e-05,
2.19200000e+00, 1.29739300e-05,
2.23000000e+00, 1.26815700e-05,
2.26800000e+00, 1.26813700e-05,
2.30600000e+00, 1.24473000e-05,
2.34400000e+00, 1.26814700e-05,
2.38200000e+00, 1.26813700e-05,
2.42000000e+00, 1.28568400e-05,
2.45800000e+00, 1.30909200e-05,
2.49600000e+00, 1.35003600e-05,
2.53400000e+00, 1.37928300e-05,
2.57200000e+00, 1.43777500e-05,
2.61000000e+00, 1.50211700e-05,
2.64800000e+00, 1.61325300e-05,
2.68600000e+00, 1.72437500e-05,
2.72400000e+00, 1.87065100e-05,
2.76200000e+00, 2.00515400e-05,
2.80000000e+00, 2.13966900e-05,
2.76200000e+00, 1.46702200e-05,
2.72400000e+00, 1.27400600e-05,
2.68600000e+00, 1.14530300e-05,
2.64800000e+00, 1.05172400e-05,
2.61000000e+00, 9.75675900e-06,
2.57200000e+00, 9.23040500e-06,
2.53400000e+00, 8.87945000e-06,
2.49600000e+00, 8.52849500e-06,
2.45800000e+00, 8.35301600e-06,
2.42000000e+00, 8.11898000e-06,
2.38200000e+00, 8.23596400e-06,
2.34400000e+00, 8.06055300e-06,
2.30600000e+00, 7.82651900e-06,
2.26800000e+00, 8.00212500e-06,
2.23000000e+00, 7.94356800e-06,
2.19200000e+00, 7.88513900e-06,
2.15400000e+00, 7.76802800e-06,
2.11600000e+00, 7.70959700e-06,
2.07800000e+00, 7.94356800e-06,
2.04000000e+00, 7.65104200e-06,
2.00200000e+00, 7.53405800e-06,
1.96400000e+00, 7.53412000e-06,
1.92600000e+00, 7.30014900e-06,
1.88800000e+00, 7.30014900e-06,
1.85000000e+00, 7.30009000e-06,
1.81200000e+00, 7.24165600e-06,
1.77400000e+00, 6.89070100e-06,
1.73600000e+00, 6.65683800e-06,
1.69800000e+00, 6.18878900e-06,
1.66000000e+00, 5.83778700e-06,
1.62200000e+00, 5.60381800e-06,
1.58400000e+00, 5.42838600e-06,
1.54600000e+00, 5.01885700e-06,
1.50800000e+00, 4.84353800e-06,
1.47000000e+00, 4.20004200e-06,
1.43200000e+00, 2.32826100e-06,
1.39400000e+00, -5.96350300e-07,
1.35600000e+00, -3.46248600e-06,
1.31800000e+00, -5.91922200e-06,
1.28000000e+00, -7.96641300e-06,
1.24200000e+00, -9.54579000e-06,
1.20400000e+00, -1.10080300e-05,
1.16600000e+00, -1.19441000e-05,
1.12800000e+00, -1.23536600e-05,
1.09000000e+00, -1.28798900e-05,
1.05200000e+00, -1.29967700e-05,
1.01400000e+00, -1.31138700e-05,
9.76000000e-01, -1.31723600e-05,
9.38000000e-01, -1.31138700e-05,
9.00000000e-01, -1.29968800e-05,
8.62000000e-01, -1.30553700e-05,
8.24000000e-01, -1.29967700e-05,
7.86000000e-01, -1.28215100e-05,
7.48000000e-01, -1.28798900e-05,
7.10000000e-01, -1.27629100e-05,
6.72000000e-01, -1.29383900e-05,
6.34000000e-01, -1.28215100e-05,
5.96000000e-01, -1.28798900e-05,
5.58000000e-01, -1.31138700e-05,
5.20000000e-01, -1.33476200e-05,
4.82000000e-01, -1.35815900e-05,
4.44000000e-01, -1.38157800e-05,
4.06000000e-01, -1.44005900e-05,
3.68000000e-01, -1.50441400e-05,
3.30000000e-01, -1.63896100e-05,
2.92000000e-01, -1.93138100e-05,
2.54000000e-01, -2.25310600e-05,
2.16000000e-01, -2.59238400e-05,
1.78000000e-01, -2.45787000e-05,
1.40000000e-01, -2.28239000e-05,
1.02000000e-01, -1.42251200e-05,
6.40000000e-02, -1.00721500e-05,
2.60000000e-02, -8.66839400e-06,
-1.20000000e-02, -7.55702700e-06,
-5.00000000e-02, -7.14751700e-06,
-8.80000000e-02, -6.56259200e-06,
-1.26000000e-01, -6.21163600e-06,
-1.64000000e-01, -5.74374300e-06,
-2.02000000e-01, -5.50977100e-06,
-2.40000000e-01, -5.15872800e-06,
-2.78000000e-01, -4.98325200e-06,
-3.16000000e-01, -4.74932300e-06,
-3.54000000e-01, -4.63237500e-06,
-3.92000000e-01, -4.39836700e-06,
-4.30000000e-01, -4.28141700e-06,
-4.68000000e-01, -4.22288900e-06,
-5.06000000e-01, -4.04747800e-06,
-5.44000000e-01, -3.87190200e-06,
-5.82000000e-01, -3.57950000e-06,
-6.20000000e-01, -3.46245700e-06,
-6.58000000e-01, -3.22859500e-06,
-6.96000000e-01, -3.28700800e-06,
-7.34000000e-01, -3.28700800e-06,
-7.72000000e-01, -3.11153100e-06,
-8.10000000e-01, -3.17007500e-06,
-8.48000000e-01, -3.22851500e-06,
-8.86000000e-01, -3.52100700e-06,
-9.24000000e-01, -3.93042600e-06,
-9.62000000e-01, -4.28145200e-06,
