start, 2022-06-23 18:35:00.140875
end, 2022-06-23 18:36:37.732457
low, -1.000, V
high, 2.800, V
rate, 100.000, mV/s
-1.00000000e+00, -5.54628200e-05,
-9.62000000e-01, -3.93042600e-06,
-9.24000000e-01, -2.46811200e-06,
-8.86000000e-01, -1.64923000e-06,
-8.48000000e-01, -8.88820800e-07,
-8.10000000e-01, -5.37857700e-07,
-7.72000000e-01, -2.45397300e-07,
-7.34000000e-01, -1.28409800e-07,
-6.96000000e-01, 1.64054000e-07,
-6.58000000e-01, 1.64054000e-07,
-6.20000000e-01, 4.70679100e-08,
-5.82000000e-01, 1.05560000e-07,
-5.44000000e-01, 3.98020600e-07,
-5.06000000e-01, 3.98023400e-07,
-4.68000000e-01, 2.22545700e-07,
-4.30000000e-01, 2.81038300e-07,
-3.92000000e-01, 3.39530900e-07,
-3.54000000e-01, 2.81038300e-07,
-3.16000000e-01, 2.22545700e-07,
-2.78000000e-01, 2.22544300e-07,
-2.40000000e-01, 2.22545700e-07,
-2.02000000e-01, 1.64052100e-07,
-1.64000000e-01, 2.22545700e-07,
-1.26000000e-01, 2.81040200e-07,
-8.80000000e-02, 2.81038300e-07,
-5.00000000e-02, 4.56516000e-07,
-1.20000000e-02, 2.22544300e-07,
2.60000000e-02, 2.81036400e-07,
6.40000000e-02, 2.22544300e-07,
1.02000000e-01, 4.56516000e-07,
1.40000000e-01, 6.90481200e-07,
1.78000000e-01, 9.82949400e-07,
2.16000000e-01, 1.27540200e-06,
2.54000000e-01, 2.09429200e-06,
2.92000000e-01, 3.79059400e-06,
3.30000000e-01, 5.83783400e-06,
3.68000000e-01, 7.35858200e-06,
4.06000000e-01, 8.87945000e-06,
4.44000000e-01, 1.01077100e-05,
4.82000000e-01, 1.11020800e-05,
5.20000000e-01, 1.18624700e-05,
5.58000000e-01, 1.25058900e-05,
5.96000000e-01, 1.30324200e-05,
6.34000000e-01, 1.35004700e-05,
6.72000000e-01, 1.37927200e-05,
7.10000000e-01, 1.42606500e-05,
7.48000000e-01, 1.46118400e-05,
7.86000000e-01, 1.50799100e-05,
8.24000000e-01, 1.53720000e-05,
8.62000000e-01, 1.57230800e-05,
9.00000000e-01, 1.61325300e-05,
9.38000000e-01, 1.65419800e-05,
9.76000000e-01, 1.67170500e-05,
1.01400000e+00, 1.70685500e-05,
1.05200000e+00, 1.73607400e-05,
1.09000000e+00, 1.76531900e-05,
1.12800000e+00, 1.83551000e-05,
1.16600000e+00, 1.91739900e-05,
1.20400000e+00, 2.08702600e-05,
1.24200000e+00, 2.37952500e-05,
1.28000000e+00, 2.78895400e-05,
1.31800000e+00, 3.28614100e-05,
1.35600000e+00, 3.74823200e-05,
1.39400000e+00, 4.12255200e-05,
1.43200000e+00, 4.28633000e-05,
1.47000000e+00, 4.09333900e-05,
1.50800000e+00, 3.32129100e-05,
1.54600000e+00, 2.44384800e-05,
