start, 2022-06-23 23:31:24.692093
end, 2022-06-23 23:33:02.030660
low, -1.000, V
high, 2.800, V
rate, 100.000, mV/s
-1.00000000e+00, -6.00837700e-05,
-9.62000000e-01, -2.93610100e-06,
-9.24000000e-01, -1.82470900e-06,
-8.86000000e-01, -1.18128600e-06,
-8.48000000e-01, -7.71834600e-07,
-8.10000000e-01, -5.37862400e-07,
-7.72000000e-01, -1.86902300e-07,
-7.34000000e-01, -1.86906100e-07,
-6.96000000e-01, 1.64055000e-07,
-6.58000000e-01, -6.99172100e-08,
-6.20000000e-01, 1.64054000e-07,
-5.82000000e-01, 1.05560500e-07,
-5.44000000e-01, 2.22545700e-07,
-5.06000000e-01, 1.64052100e-07,
-4.68000000e-01, 1.05560000e-07,
-4.30000000e-01, 1.64055000e-07,
-3.92000000e-01, 3.39526100e-07,
-3.54000000e-01, 3.39535600e-07,
-3.16000000e-01, 2.81040200e-07,
-2.78000000e-01, 2.81036400e-07,
-2.40000000e-01, 3.98026300e-07,
-2.02000000e-01, 1.64055000e-07,
-1.64000000e-01, 2.22545700e-07,
-1.26000000e-01, 1.64052100e-07,
-8.80000000e-02, 1.05560500e-07,
-5.00000000e-02, 2.81040200e-07,
-1.20000000e-02, 2.22547100e-07,
2.60000000e-02, 2.22547100e-07,
6.40000000e-02, 1.05559600e-07,
1.02000000e-01, 2.81040200e-07,
1.40000000e-01, 2.22547100e-07,
1.78000000e-01, 2.22545700e-07,
2.16000000e-01, 2.22545700e-07,
2.54000000e-01, 2.22547100e-07,
2.92000000e-01, 2.81038300e-07,
3.30000000e-01, 3.39528500e-07,
3.68000000e-01, 5.73505500e-07,
4.06000000e-01, 7.48973300e-07,
4.44000000e-01, 1.15841800e-06,
4.82000000e-01, 1.80186000e-06,
5.20000000e-01, 3.03021400e-06,
5.58000000e-01, 4.02459600e-06,
5.96000000e-01, 5.13596400e-06,
6.34000000e-01, 6.24738300e-06,
6.72000000e-01, 6.94913800e-06,
7.10000000e-01, 7.53412000e-06,
7.48000000e-01, 8.17753900e-06,
7.86000000e-01, 8.70404200e-06,
8.24000000e-01, 9.23033000e-06,
8.62000000e-01, 9.81533000e-06,
9.00000000e-01, 1.04002600e-05,
9.38000000e-01, 1.08682900e-05,
9.76000000e-01, 1.11021700e-05,
1.01400000e+00, 1.13946300e-05,
1.05200000e+00, 1.16285100e-05,
1.09000000e+00, 1.20965400e-05,
1.12800000e+00, 1.26814700e-05,
1.16600000e+00, 1.37929400e-05,
1.20400000e+00, 1.56645900e-05,
1.24200000e+00, 1.83551000e-05,
1.28000000e+00, 2.17480000e-05,
1.31800000e+00, 2.46728500e-05,
1.35600000e+00, 2.68366700e-05,
1.39400000e+00, 2.81232800e-05,
1.43200000e+00, 2.89426400e-05,
1.47000000e+00, 2.98780500e-05,
1.50800000e+00, 3.08724100e-05,
1.54600000e+00, 3.21012700e-05,
