start, 2022-06-23 20:31:48.036704
end, 2022-06-23 20:33:25.853298
low, -1.000, V
high, 2.800, V
rate, 100.000, mV/s
-1.00000000e+00, -6.16635900e-05,
-9.62000000e-01, -3.75488700e-06,
-9.24000000e-01, -2.29267300e-06,
-8.86000000e-01, -1.59073700e-06,
-8.48000000e-01, -1.00580700e-06,
-8.10000000e-01, -5.96350300e-07,
-7.72000000e-01, -4.79365200e-07,
-7.34000000e-01, -1.28409800e-07,
-6.96000000e-01, -1.14246500e-08,
-6.58000000e-01, 2.22548500e-07,
-6.20000000e-01, 2.22545700e-07,
-5.82000000e-01, 2.22545700e-07,
-5.44000000e-01, 2.22547100e-07,
-5.06000000e-01, 2.81036400e-07,
-4.68000000e-01, 1.64053100e-07,
-4.30000000e-01, 1.64053100e-07,
-3.92000000e-01, 3.98026300e-07,
-3.54000000e-01, 2.22544300e-07,
-3.16000000e-01, 3.98026300e-07,
-2.78000000e-01, 3.39533200e-07,
-2.40000000e-01, 5.15008700e-07,
-2.02000000e-01, 2.81036400e-07,
-1.64000000e-01, 3.39533200e-07,
-1.26000000e-01, 1.64053100e-07,
-8.80000000e-02, 2.22544300e-07,
-5.00000000e-02, 2.22547100e-07,
-1.20000000e-02, 2.81038300e-07,
2.60000000e-02, 2.22545700e-07,
6.40000000e-02, 1.64054000e-07,
1.02000000e-01, 2.81036400e-07,
1.40000000e-01, 2.81038300e-07,
1.78000000e-01, 2.81038300e-07,
2.16000000e-01, 2.22547100e-07,
2.54000000e-01, 2.22544300e-07,
2.92000000e-01, 2.81038300e-07,
3.30000000e-01, 3.39530900e-07,
3.68000000e-01, 6.31993800e-07,
4.06000000e-01, 6.90491700e-07,
4.44000000e-01, 8.07465400e-07,
4.82000000e-01, 1.15840900e-06,
5.20000000e-01, 1.68487400e-06,
5.58000000e-01, 2.62074200e-06,
5.96000000e-01, 3.61511600e-06,
6.34000000e-01, 4.84353800e-06,
6.72000000e-01, 5.66231100e-06,
7.10000000e-01, 6.65673000e-06,
7.48000000e-01, 7.41719400e-06,
7.86000000e-01, 8.00199600e-06,
8.24000000e-01, 8.87945000e-06,
8.62000000e-01, 9.34731500e-06,
9.00000000e-01, 1.00493000e-05,
9.38000000e-01, 1.03417600e-05,
9.76000000e-01, 1.06928100e-05,
1.01400000e+00, 1.12776500e-05,
1.05200000e+00, 1.15116200e-05,
1.09000000e+00, 1.19793600e-05,
1.12800000e+00, 1.29154400e-05,
1.16600000e+00, 1.40269100e-05,
1.20400000e+00, 1.63080100e-05,
1.24200000e+00, 1.97590700e-05,
1.28000000e+00, 2.33854200e-05,
1.31800000e+00, 2.72461200e-05,
1.35600000e+00, 3.02290000e-05,
1.39400000e+00, 3.20425200e-05,
1.43200000e+00, 3.30366200e-05,
1.47000000e+00, 3.36797600e-05,
1.50800000e+00, 3.43240100e-05,
1.54600000e+00, 3.52598900e-05,
