start, 2022-06-23 20:53:53.933541
end, 2022-06-23 20:55:31.649130
1.58400000e+00, 3.54348000e-05,
1.62200000e+00, 3.52601800e-05,
1.66000000e+00, 3.09311500e-05,
1.69800000e+00, 2.23325600e-05,
1.73600000e+00, 1.91156500e-05,
1.77400000e+00, 1.77701800e-05,
1.81200000e+00, 1.73023800e-05,
1.85000000e+00, 1.64251300e-05,
1.88800000e+00, 1.54304900e-05,
1.92600000e+00, 1.50211700e-05,
1.96400000e+00, 1.43775200e-05,
2.00200000e+00, 1.41435500e-05,
2.04000000e+00, 1.37928300e-05,
2.07800000e+00, 1.35004700e-05,
2.11600000e+00, 1.30909200e-05,
2.15400000e+00, 1.29739300e-05,
2.19200000e+00, 1.25645800e-05,
2.23000000e+00, 1.23305100e-05,
2.26800000e+00, 1.22719200e-05,
2.30600000e+00, 1.21549400e-05,
2.34400000e+00, 1.20964400e-05,
2.38200000e+00, 1.20966400e-05,
2.42000000e+00, 1.22136300e-05,
2.45800000e+00, 1.23890000e-05,
2.49600000e+00, 1.25645800e-05,
2.53400000e+00, 1.27399600e-05,
2.57200000e+00, 1.32080100e-05,
2.61000000e+00, 1.39683100e-05,
2.64800000e+00, 1.48458100e-05,
2.68600000e+00, 1.58986900e-05,
2.72400000e+00, 1.70099200e-05,
2.76200000e+00, 1.83552500e-05,
2.80000000e+00, 1.98760600e-05,
2.76200000e+00, 1.36758400e-05,
2.72400000e+00, 1.20380500e-05,
2.68600000e+00, 1.08097000e-05,
2.64800000e+00, 1.00493800e-05,
2.61000000e+00, 9.28874700e-06,
2.57200000e+00, 8.93801500e-06,
2.53400000e+00, 8.23609800e-06,
2.49600000e+00, 8.11898000e-06,
2.45800000e+00, 8.23609800e-06,
2.42000000e+00, 8.11904600e-06,
2.38200000e+00, 7.94350300e-06,
2.34400000e+00, 7.94363200e-06,
2.30600000e+00, 7.76815200e-06,
2.26800000e+00, 7.76815200e-06,
2.23000000e+00, 7.82664600e-06,
2.19200000e+00, 7.65116700e-06,
2.15400000e+00, 7.53412000e-06,
2.11600000e+00, 7.53418000e-06,
2.07800000e+00, 7.70966000e-06,
2.04000000e+00, 7.35858200e-06,
2.00200000e+00, 7.24153900e-06,
1.96400000e+00, 7.24159800e-06,
1.92600000e+00, 7.30009000e-06,
1.88800000e+00, 7.30014900e-06,
1.85000000e+00, 7.00762900e-06,
1.81200000e+00, 6.71516900e-06,
1.77400000e+00, 6.48125300e-06,
1.73600000e+00, 6.18874000e-06,
1.69800000e+00, 5.89632700e-06,
1.66000000e+00, 5.66235600e-06,
1.62200000e+00, 5.42847400e-06,
1.58400000e+00, 5.07743100e-06,
1.54600000e+00, 5.07747200e-06,
1.50800000e+00, 4.43404800e-06,
1.47000000e+00, 2.97169800e-06,
1.43200000e+00, 6.31998500e-07,
1.39400000e+00, -2.17565000e-06,
1.35600000e+00, -4.51538900e-06,
1.31800000e+00, -6.73806900e-06,
1.28000000e+00, -8.37592900e-06,
1.24200000e+00, -9.77976200e-06,
1.20400000e+00, -1.10083000e-05,
1.16600000e+00, -1.18270200e-05,
1.12800000e+00, -1.22949600e-05,
1.09000000e+00, -1.28798900e-05,
1.05200000e+00, -1.27630100e-05,
1.01400000e+00, -1.31138700e-05,
9.76000000e-01, -1.30553700e-05,
9.38000000e-01, -1.29967700e-05,
9.00000000e-01, -1.29383900e-05,
8.62000000e-01, -1.29967700e-05,
8.24000000e-01, -1.27046200e-05,
7.86000000e-01, -1.28213000e-05,
7.48000000e-01, -1.27044100e-05,
7.10000000e-01, -1.27044100e-05,
6.72000000e-01, -1.26459200e-05,
6.34000000e-01, -1.27629100e-05,
5.96000000e-01, -1.28213000e-05,
5.58000000e-01, -1.30554800e-05,
5.20000000e-01, -1.32893400e-05,
4.82000000e-01, -1.35815900e-05,
4.44000000e-01, -1.39912600e-05,
4.06000000e-01, -1.42837300e-05,
3.68000000e-01, -1.49855200e-05,
3.30000000e-01, -1.63308500e-05,
2.92000000e-01, -1.83782400e-05,
2.54000000e-01, -2.16538500e-05,
2.16000000e-01, -2.46369900e-05,
1.78000000e-01, -2.32331600e-05,
1.40000000e-01, -2.25314300e-05,
1.02000000e-01, -1.41667400e-05,
6.40000000e-02, -9.89674800e-06,
2.60000000e-02, -8.20045000e-06,
-1.20000000e-02, -7.43992000e-06,
-5.00000000e-02, -6.67963100e-06,
-8.80000000e-02, -6.21173800e-06,
-1.26000000e-01, -5.91922200e-06,
-1.64000000e-01, -5.56826400e-06,
-2.02000000e-01, -5.21730500e-06,
-2.40000000e-01, -5.04186800e-06,
-2.78000000e-01, -4.92471900e-06,
-3.16000000e-01, -4.63241300e-06,
-3.54000000e-01, -4.45686000e-06,
-3.92000000e-01, -4.22292400e-06,
-4.30000000e-01, -4.16446500e-06,
-4.68000000e-01, -4.10590400e-06,
-5.06000000e-01, -3.75501000e-06,
-5.44000000e-01, -3.46251400e-06,
-5.82000000e-01, -3.46251400e-06,
-6.20000000e-01, -3.34555600e-06,
-6.58000000e-01, -3.28706200e-06,
-6.96000000e-01, -3.22856900e-06,
-7.34000000e-01, -3.17004900e-06,
-7.72000000e-01, -3.05308800e-06,
-8.10000000e-01, -3.05303800e-06,
-8.48000000e-01, -2.99457000e-06,
-8.86000000e-01, -3.22856900e-06,
-9.24000000e-01, -3.63799400e-06,
-9.62000000e-01, -4.04747800e-06,
