start, 2022-06-23 18:28:41.257204
end, 2022-06-23 18:30:19.084799
low, -1.000, V
high, 2.800, V
rate, 100.000, mV/s
-1.00000000e+00, -4.97557200e-04,
-9.62000000e-01, -1.73252200e-05,
-9.24000000e-01, -1.41667400e-05,
-8.86000000e-01, -1.25288300e-05,
-8.48000000e-01, -1.12420000e-05,
-8.10000000e-01, -1.03646900e-05,
-7.72000000e-01, -9.37038700e-06,
-7.34000000e-01, -8.72681600e-06,
-6.96000000e-01, -8.37599800e-06,
-6.58000000e-01, -8.31743600e-06,
-6.20000000e-01, -8.43449100e-06,
-5.82000000e-01, -8.78545200e-06,
-5.44000000e-01, -8.78538000e-06,
-5.06000000e-01, -9.01935300e-06,
-4.68000000e-01, -9.25340000e-06,
-4.30000000e-01, -9.19475700e-06,
-3.92000000e-01, -9.19483200e-06,
-3.54000000e-01, -9.13633900e-06,
-3.16000000e-01, -9.13633900e-06,
-2.78000000e-01, -9.19475700e-06,
-2.40000000e-01, -8.96078700e-06,
-2.02000000e-01, -1.19439100e-05,
-1.64000000e-01, -8.49291500e-06,
-1.26000000e-01, -8.08346400e-06,
-8.80000000e-02, -7.67395100e-06,
-5.00000000e-02, -7.14757600e-06,
-1.20000000e-02, -8.25887600e-06,
2.60000000e-02, -4.04741100e-06,
6.40000000e-02, 2.50371700e-06,
1.02000000e-01, 7.35870100e-06,
1.40000000e-01, 1.09851800e-05,
1.78000000e-01, 1.35004700e-05,
2.16000000e-01, 1.22719200e-05,
2.54000000e-01, 1.63666300e-05,
2.92000000e-01, 1.70682700e-05,
3.30000000e-01, 1.74778600e-05,
3.68000000e-01, 1.78288200e-05,
4.06000000e-01, 1.81212800e-05,
4.44000000e-01, 1.84722400e-05,
4.82000000e-01, 1.91158100e-05,
5.20000000e-01, 1.91739900e-05,
5.58000000e-01, 1.94666100e-05,
5.96000000e-01, 1.99932000e-05,
6.34000000e-01, 2.04024900e-05,
6.72000000e-01, 2.21570900e-05,
7.10000000e-01, 2.39703400e-05,
7.48000000e-01, 2.54911400e-05,
7.86000000e-01, 2.61349800e-05,
8.24000000e-01, 2.63102400e-05,
8.62000000e-01, 2.57249000e-05,
9.00000000e-01, 2.52573800e-05,
9.38000000e-01, 2.50819000e-05,
9.76000000e-01, 2.44967700e-05,
1.01400000e+00, 2.39707300e-05,
1.05200000e+00, 2.41462100e-05,
1.09000000e+00, 2.44384800e-05,
1.12800000e+00, 2.62519600e-05,
1.16600000e+00, 3.01125100e-05,
1.20400000e+00, 3.69558900e-05,
1.24200000e+00, 4.59633800e-05,
1.28000000e+00, 5.49126700e-05,
1.31800000e+00, 6.16397700e-05,
1.35600000e+00, 6.43878700e-05,
1.39400000e+00, 6.40969700e-05,
1.43200000e+00, 6.35700300e-05,
1.47000000e+00, 6.38034700e-05,
1.50800000e+00, 6.48563300e-05,
1.54600000e+00, 6.67280800e-05,
