Keithley Instruments: Chronopotentiometry

System Parameters
Date/Time,Thu Aug 11 10:33:55 2022
Model,2450
Serial Number,04509830
Firmware,1.6.7c
Program Version,122148
EC Framework Version,1.0


Measurement Interval:,0.071,s/pt
VRange:,2

Step #1 Settings
Current,1e-05,A
Duration,360,s

Step #1 Quick Stats
5065,points recorded,,0.36312272259,V average
0.018951416016,V minimum,,0.074887477181,V standard deviation
0.39549732208,V median,,360.01875836,s to run experiment
0.42311954498,V maximum

Raw Data

Step #1
Data Pt, Times (s), Current (A), Potential (V)
406,28.7865,1e-05,0.2004597187
407,28.8576,1e-05,0.20216393471
408,28.9286,1e-05,0.20120811462
409,28.9997,1e-05,0.20207166672
410,29.0708,1e-05,0.20219826698
411,29.1418,1e-05,0.20199108124
412,29.2129,1e-05,0.20307350159
413,29.284,1e-05,0.20186448097
414,29.3551,1e-05,0.20392560959
415,29.4261,1e-05,0.20250916481
416,29.4972,1e-05,0.20419025421
417,29.5683,1e-05,0.20320010185
418,29.6394,1e-05,0.20407509804
419,29.7104,1e-05,0.2042593956
420,29.7815,1e-05,0.20402908325
421,29.8526,1e-05,0.20513439178
422,29.9237,1e-05,0.20386791229
423,29.9948,1e-05,0.205940485
424,30.0658,1e-05,0.20463943481
425,30.1369,1e-05,0.20625138283
426,30.208,1e-05,0.20528411865
427,30.2791,1e-05,0.20611310005
428,30.3501,1e-05,0.20633196831
429,30.4212,1e-05,0.20607852936
430,30.4923,1e-05,0.2071955204
431,30.5633,1e-05,0.20592904091
432,30.6344,1e-05,0.2080013752
433,30.7055,1e-05,0.20664286613
434,30.7766,1e-05,0.20836997032
435,30.8476,1e-05,0.20736813545
436,30.9187,1e-05,0.20817422867
437,30.9898,1e-05,0.20830082893
438,31.0609,1e-05,0.20813965797
439,31.132,1e-05,0.2092795372
440,31.203,1e-05,0.20797848701
441,31.2741,1e-05,0.21007394791
442,31.3452,1e-05,0.20872688293
443,31.4162,1e-05,0.21030426025
444,31.4873,1e-05,0.20939469337
445,31.5584,1e-05,0.21018910408
446,31.6295,1e-05,0.21038484573
447,31.7005,1e-05,0.21014308929
448,31.7716,1e-05,0.21120238304
449,31.8427,1e-05,0.20995879173
450,31.9138,1e-05,0.21205449104
451,31.9848,1e-05,0.21074175835
452,32.0559,1e-05,0.21236538887
453,32.127,1e-05,0.21140956879
454,32.1981,1e-05,0.2121925354
455,32.2692,1e-05,0.21250343323
456,32.3402,1e-05,0.21222710609
457,32.4113,1e-05,0.21335554123
458,32.4824,1e-05,0.21206593513
459,32.5535,1e-05,0.21413850784
460,32.6245,1e-05,0.21283745766
461,32.6956,1e-05,0.21441483498
462,32.7667,1e-05,0.21356272697
463,32.8378,1e-05,0.21428823471
464,32.9088,1e-05,0.21455311775
465,32.9799,1e-05,0.21431112289
466,33.051,1e-05,0.21545100212
467,33.1221,1e-05,0.21414995193
468,33.1931,1e-05,0.21621108055
469,33.2642,1e-05,0.21496748924
470,33.3353,1e-05,0.21660256386
471,33.4064,1e-05,0.21572756767
472,33.4774,1e-05,0.21652197838
473,33.5485,1e-05,0.21677517891
474,33.6196,1e-05,0.21656799316
475,33.6907,1e-05,0.2176618576
476,33.7617,1e-05,0.21633768082
477,33.8328,1e-05,0.21843338013
478,33.9039,1e-05,0.21717834473
479,33.9749,1e-05,0.21875572205
480,34.046,1e-05,0.21790361404
481,34.1171,1e-05,0.21866345406
482,34.1882,1e-05,0.21905493736
483,34.2592,1e-05,0.21873259544
484,34.3303,1e-05,0.21983790398
485,34.4014,1e-05,0.21857142448
486,34.4725,1e-05,0.22062087059
487,34.5435,1e-05,0.21942353249
488,34.6146,1e-05,0.22096633911
489,34.6857,1e-05,0.22010278702
490,34.7568,1e-05,0.22093176842
491,34.8279,1e-05,0.22127723694
492,34.8989,1e-05,0.22094345093
493,34.97,1e-05,0.22212934494
494,35.0411,1e-05,0.22078204155
495,35.1121,1e-05,0.22284317017
496,35.1832,1e-05,0.22158813477
497,35.2543,1e-05,0.22321152687
498,35.3254,1e-05,0.22241711617
499,35.3965,1e-05,0.2231771946
500,35.4675,1e-05,0.22351098061
501,35.5386,1e-05,0.22322320938
502,35.6097,1e-05,0.22436308861
503,35.6808,1e-05,0.22303891182
504,35.7518,1e-05,0.2252266407
505,35.8229,1e-05,0.22387933731
506,35.8939,1e-05,0.22557210922
507,35.965,1e-05,0.22468543053
508,36.0361,1e-05,0.22551441193
509,36.1072,1e-05,0.22566413879
510,36.1782,1e-05,0.22550296783
511,36.2493,1e-05,0.22659683228
512,36.3204,1e-05,0.22546839714
513,36.3915,1e-05,0.22750639915
514,36.4625,1e-05,0.22611308098
515,36.5336,1e-05,0.22788643837
516,36.6047,1e-05,0.22693061829
517,36.6758,1e-05,0.2277712822
518,36.7468,1e-05,0.22801303864
519,36.8179,1e-05,0.2277712822
520,36.889,1e-05,0.22888803482
521,36.96,1e-05,0.22779417038
522,37.0311,1e-05,0.229855299
523,37.1022,1e-05,0.22847366333
524,37.1733,1e-05,0.23007392883
525,37.2444,1e-05,0.22930264473
526,37.3154,1e-05,0.23010849953
527,37.3865,1e-05,0.23025822639
528,37.4576,1e-05,0.23005104065
529,37.5286,1e-05,0.23123693466
530,37.5997,1e-05,0.2302467823
531,37.6708,1e-05,0.23208904266
532,37.7419,1e-05,0.23077630997
533,37.813,1e-05,0.23237681389
534,37.884,1e-05,0.23166298866
535,37.9551,1e-05,0.23248052597
536,38.0262,1e-05,0.23253798485
537,38.0972,1e-05,0.2323307991
538,38.1683,1e-05,0.23355126381
539,38.2394,1e-05,0.23264169693
540,38.3105,1e-05,0.2344379425
541,38.3815,1e-05,0.23296403885
542,38.4526,1e-05,0.23464512825
543,38.5237,1e-05,0.2339887619
544,38.5948,1e-05,0.2348985672
545,38.6659,1e-05,0.23492145538
546,38.737,1e-05,0.23466825485
547,38.808,1e-05,0.23595786095
548,38.8791,1e-05,0.23501348495
549,38.9501,1e-05,0.23669457436
550,39.0212,1e-05,0.23534750938
551,39.0923,1e-05,0.23700547218
552,39.1634,1e-05,0.23628020287
553,39.2344,1e-05,0.23739695549
554,39.3055,1e-05,0.23721289635
555,39.3766,1e-05,0.23705148697
556,39.4477,1e-05,0.23820304871
557,39.5188,1e-05,0.23742008209
558,39.5898,1e-05,0.2390666008
559,39.6609,1e-05,0.23780012131
560,39.732,1e-05,0.23928523064
561,39.803,1e-05,0.23865199089
562,39.8741,1e-05,0.23983812332
563,39.9452,1e-05,0.23959612846
