Keithley Instruments: Chronopotentiometry

System Parameters
Date/Time,Tue Apr 26 00:41:43 2022
Model,2450
Serial Number,04431893
Firmware,1.6.7c
Program Version,122148
EC Framework Version,1.0


Measurement Interval:,0.01,s/pt
VRange:,2

Step #1 Settings
Current,1e-06,A
Duration,180,s

Step #1 Quick Stats
17852,points recorded,,0.32611380872,V average
0.14340639114,V minimum,,0.042615912772,V standard deviation
0.33620858192,V median,,180.03346596,s to run experiment
0.37760853767,V maximum

Raw Data

Step #1
Data Pt, Times (s), Current (A), Potential (V)
2860,28.8415,1e-06,0.28253531456
2861,28.8516,1e-06,0.28260421753
2862,28.8617,1e-06,0.28256988525
2863,28.8718,1e-06,0.2826499939
2864,28.8818,1e-06,0.28259277344
2865,28.8919,1e-06,0.28269577026
2866,28.902,1e-06,0.28260421753
2867,28.912,1e-06,0.28270721436
2868,28.9221,1e-06,0.28260421753
2869,28.9322,1e-06,0.28274154663
2870,28.9423,1e-06,0.2826499939
2871,28.9524,1e-06,0.28275299072
2872,28.9624,1e-06,0.28269577026
2873,28.9725,1e-06,0.28277587891
2874,28.9826,1e-06,0.28271865845
2875,28.9927,1e-06,0.28277587891
2876,29.0027,1e-06,0.28276443481
2877,29.0128,1e-06,0.28279876709
2878,29.0229,1e-06,0.28284454346
2879,29.0329,1e-06,0.28279876709
2880,29.043,1e-06,0.28282165527
2881,29.0531,1e-06,0.28283309937
2882,29.0632,1e-06,0.28284454346
2883,29.0732,1e-06,0.28285598755
2884,29.0833,1e-06,0.28285598755
2885,29.0934,1e-06,0.28290176392
2886,29.1035,1e-06,0.28286743164
2887,29.1135,1e-06,0.28291320801
2888,29.1236,1e-06,0.28294754028
2889,29.1337,1e-06,0.28293609619
2890,29.1438,1e-06,0.28297042847
2891,29.1538,1e-06,0.28295898438
2892,29.1639,1e-06,0.28297042847
2893,29.174,1e-06,0.28299331665
2894,29.1841,1e-06,0.28302764893
2895,29.1941,1e-06,0.28300476074
2896,29.2042,1e-06,0.28298187256
2897,29.2143,1e-06,0.28302764893
2898,29.2244,1e-06,0.28303909302
2899,29.2344,1e-06,0.2830619812
2900,29.2445,1e-06,0.28307342529
2901,29.2546,1e-06,0.28309631348
2902,29.2646,1e-06,0.28314232826
2903,29.2747,1e-06,0.28311944008
2904,29.2848,1e-06,0.28316521645
2905,29.2949,1e-06,0.28313088417
2906,29.3049,1e-06,0.28316521645
2907,29.315,1e-06,0.28316521645
2908,29.3251,1e-06,0.28317666054
2909,29.3352,1e-06,0.283233881
2910,29.3452,1e-06,0.28317666054
2911,29.3553,1e-06,0.28325676918
2912,29.3654,1e-06,0.28318810463
2913,29.3755,1e-06,0.28329110146
2914,29.3856,1e-06,0.2832224369
2915,29.3956,1e-06,0.28329110146
2916,29.4057,1e-06,0.28326821327
2917,29.4158,1e-06,0.28327965736
2918,29.4258,1e-06,0.28332543373
2919,29.4359,1e-06,0.28329110146
2920,29.446,1e-06,0.2833712101
2921,29.4561,1e-06,0.28330254555
2922,29.4661,1e-06,0.28346276283
2923,29.4762,1e-06,0.28327965736
2924,29.4863,1e-06,0.28348565102
2925,29.4964,1e-06,0.28327965736
2926,29.5064,1e-06,0.28354287148
2927,29.5165,1e-06,0.28330254555
2928,29.5266,1e-06,0.2835085392
2929,29.5367,1e-06,0.28334832191
2930,29.5467,1e-06,0.28355431557
2931,29.5568,1e-06,0.2833712101
2932,29.5669,1e-06,0.28360009193
2933,29.577,1e-06,0.28343987465
2934,29.5871,1e-06,0.28358864784
2935,29.5971,1e-06,0.28348565102
2936,29.6072,1e-06,0.28355431557
2937,29.6173,1e-06,0.28348565102
2938,29.6273,1e-06,0.28361153603
2939,29.6374,1e-06,0.28351998329
2940,29.6475,1e-06,0.28363442421
2941,29.6576,1e-06,0.28353142738
2942,29.6677,1e-06,0.28365731239
2943,29.6777,1e-06,0.28354287148
2944,29.6878,1e-06,0.28371477127
2945,29.6979,1e-06,0.28358864784
2946,29.7079,1e-06,0.28372621536
2947,29.718,1e-06,0.28360009193
2948,29.7281,1e-06,0.28374910355
2949,29.7382,1e-06,0.28362298012
2950,29.7482,1e-06,0.28378343582
2951,29.7583,1e-06,0.2836689949
2952,29.7684,1e-06,0.28380632401
2953,29.7785,1e-06,0.28370332718
2954,29.7885,1e-06,0.28379487991
2955,29.7986,1e-06,0.28370332718
2956,29.8087,1e-06,0.28384065628
2957,29.8188,1e-06,0.28372621536
2958,29.8288,1e-06,0.28387498856
2959,29.8389,1e-06,0.28373765945
2960,29.849,1e-06,0.28389787674
2961,29.859,1e-06,0.28376054764
2962,29.8691,1e-06,0.28393220901
2963,29.8792,1e-06,0.28382921219
2964,29.8893,1e-06,0.28392076492
2965,29.8993,1e-06,0.28386354446
2966,29.9094,1e-06,0.2839550972
2967,29.9195,1e-06,0.28389787674
2968,29.9296,1e-06,0.28396654129
2969,29.9396,1e-06,0.28390932083
2970,29.9497,1e-06,0.28396654129
2971,29.9598,1e-06,0.2839550972
2972,29.9699,1e-06,0.28400087357
2973,29.9799,1e-06,0.2839550972
2974,29.99,1e-06,0.28401231766
2975,30.0001,1e-06,0.28396654129
2976,30.0102,1e-06,0.28406953812
2977,30.0202,1e-06,0.28398942947
2978,30.0303,1e-06,0.28408098221
2979,30.0404,1e-06,0.28403520584
2980,30.0504,1e-06,0.28411531448
2981,30.0605,1e-06,0.28404664993
2982,30.0706,1e-06,0.28417253494
2983,30.0807,1e-06,0.28405809402
2984,30.0907,1e-06,0.28417253494
2985,30.1008,1e-06,0.2840924263
2986,30.1109,1e-06,0.28417253494
2987,30.121,1e-06,0.28416109085
2988,30.1311,1e-06,0.28418397903
2989,30.1411,1e-06,0.28417253494
2990,30.1512,1e-06,0.28420686722
2991,30.1613,1e-06,0.28420686722
2992,30.1714,1e-06,0.284252882
2993,30.1815,1e-06,0.284252882
2994,30.1915,1e-06,0.28424143791
2995,30.2016,1e-06,0.28424143791
2996,30.2117,1e-06,0.28429865837
2997,30.2217,1e-06,0.28427577019
2998,30.2318,1e-06,0.28433299065
2999,30.2419,1e-06,0.28431010246
3000,30.252,1e-06,0.28432154655
3001,30.262,1e-06,0.28433299065
3002,30.2721,1e-06,0.28434443474
3003,30.2822,1e-06,0.28435587883
3004,30.2922,1e-06,0.28436732292
3005,30.3023,1e-06,0.28437876701
3006,30.3124,1e-06,0.28439021111
3007,30.3225,1e-06,0.28444743156
3008,30.3325,1e-06,0.28443598747
3009,30.3426,1e-06,0.28443598747
3010,30.3527,1e-06,0.28448176384
3011,30.3628,1e-06,0.28445887566
3012,30.3728,1e-06,0.28445887566
3013,30.3829,1e-06,0.28445887566
3014,30.393,1e-06,0.28448176384
3015,30.4031,1e-06,0.28452754021
3016,30.4131,1e-06,0.28448176384
3017,30.4232,1e-06,0.28457331657
3018,30.4333,1e-06,0.2845389843
3019,30.4434,1e-06,0.28455042839
3020,30.4534,1e-06,0.28457331657
3021,30.4635,1e-06,0.28456187248
3022,30.4736,1e-06,0.28464198112
3023,30.4837,1e-06,0.28457331657
3024,30.4937,1e-06,0.28465342522
3025,30.5038,1e-06,0.28459620476
3026,30.5139,1e-06,0.28466486931
3027,30.524,1e-06,0.28465342522
3028,30.534,1e-06,0.2846763134
3029,30.5441,1e-06,0.28468775749
3030,30.5542,1e-06,0.28465342522
3031,30.5643,1e-06,0.28472208977
3032,30.5743,1e-06,0.28469920158
3033,30.5844,1e-06,0.28473353386
3034,30.5945,1e-06,0.28469920158
3035,30.6046,1e-06,0.28476810455
3036,30.6146,1e-06,0.28468775749
3037,30.6247,1e-06,0.28487110138
3038,30.6348,1e-06,0.28466486931
3039,30.6449,1e-06,0.28487110138
3040,30.6549,1e-06,0.2846763134
3041,30.665,1e-06,0.28491687775
3042,30.6751,1e-06,0.28472208977
3043,30.6852,1e-06,0.28493976593
3044,30.6952,1e-06,0.28472208977
3045,30.7053,1e-06,0.28491687775
3046,30.7154,1e-06,0.28475642204
3047,30.7255,1e-06,0.28492832184
3048,30.7355,1e-06,0.28482532501
3049,30.7456,1e-06,0.28493976593
3050,30.7557,1e-06,0.2848367691
3051,30.7658,1e-06,0.28497409821
3052,30.7758,1e-06,0.2848482132
3053,30.7859,1e-06,0.2849855423
3054,30.796,1e-06,0.28488254547
3055,30.806,1e-06,0.28500843048
3056,30.8161,1e-06,0.28492832184
3057,30.8262,1e-06,0.28503131866
3058,30.8363,1e-06,0.28497409821
3059,30.8463,1e-06,0.28506565094
3060,30.8564,1e-06,0.2849855423
3061,30.8665,1e-06,0.28509998322
3062,30.8766,1e-06,0.28497409821
3063,30.8866,1e-06,0.2851228714
3064,30.8967,1e-06,0.28499698639
3065,30.9068,1e-06,0.28514575958
3066,30.9169,1e-06,0.28501987457
3067,30.9269,1e-06,0.28515720367
3068,30.937,1e-06,0.28507709503
3069,30.9471,1e-06,0.28518009186
3070,30.9572,1e-06,0.28508853912
3071,30.9672,1e-06,0.28520298004
3072,30.9773,1e-06,0.28509998322
3073,30.9874,1e-06,0.28523731232
3074,30.9974,1e-06,0.2851228714
3075,31.0075,1e-06,0.2852602005
3076,31.0176,1e-06,0.28516864777
3077,31.0325,1e-06,0.28522586823
3078,31.0425,1e-06,0.28527164459
3079,31.0526,1e-06,0.28524875641
3080,31.0627,1e-06,0.28524875641
3081,31.0727,1e-06,0.28529453278
3082,31.0828,1e-06,0.28527164459
3083,31.0929,1e-06,0.28535199165
3084,31.103,1e-06,0.28530597687
3085,31.113,1e-06,0.28536343575
3086,31.1231,1e-06,0.28534054756
3087,31.1332,1e-06,0.28537487984
3088,31.1433,1e-06,0.28537487984
3089,31.1534,1e-06,0.28537487984
3090,31.1634,1e-06,0.28539776802
3091,31.1735,1e-06,0.28537487984
3092,31.1836,1e-06,0.28546643257
3093,31.1936,1e-06,0.28538632393
3094,31.2037,1e-06,0.28551220894
3095,31.2138,1e-06,0.28537487984
3096,31.2239,1e-06,0.28559231758
3097,31.2339,1e-06,0.28536343575
3098,31.244,1e-06,0.28558087349
3099,31.2541,1e-06,0.28538632393
3100,31.2642,1e-06,0.28562664986
3101,31.2742,1e-06,0.2854206562
3102,31.2843,1e-06,0.28564953804
3103,31.2944,1e-06,0.2854321003
3104,31.3045,1e-06,0.28564953804
3105,31.3145,1e-06,0.28548932076
3106,31.3246,1e-06,0.28568387032
3107,31.3347,1e-06,0.28551220894
3108,31.3447,1e-06,0.28567242622
3109,31.3548,1e-06,0.2855694294
3110,31.3649,1e-06,0.28567242622
3111,31.375,1e-06,0.2855694294
3112,31.385,1e-06,0.28572964668
3113,31.3951,1e-06,0.28558087349
3114,31.4052,1e-06,0.28574109077
3115,31.4153,1e-06,0.28562664986
3116,31.4254,1e-06,0.28577542305
3117,31.4354,1e-06,0.28566098213
3118,31.4455,1e-06,0.28578686714
3119,31.4556,1e-06,0.28567242622
3120,31.4657,1e-06,0.28582119942
3121,31.4757,1e-06,0.2857067585
3122,31.4858,1e-06,0.28585553169
3123,31.4959,1e-06,0.28572964668
3124,31.506,1e-06,0.28587865829
3125,31.516,1e-06,0.28577542305
3126,31.5261,1e-06,0.28591299057
3127,31.5362,1e-06,0.28578686714
3128,31.5463,1e-06,0.28592443466
3129,31.5563,1e-06,0.28577542305
3130,31.5664,1e-06,0.28593587875
3131,31.5765,1e-06,0.28583264351
3132,31.5866,1e-06,0.28597021103
3133,31.5966,1e-06,0.2858440876
3134,31.6067,1e-06,0.28597021103
3135,31.6168,1e-06,0.28585553169
3136,31.6269,1e-06,0.28598165512
3137,31.6369,1e-06,0.28591299057
3138,31.647,1e-06,0.2860045433
3139,31.6571,1e-06,0.28597021103
3140,31.6672,1e-06,0.28599309921
3141,31.6772,1e-06,0.2860159874
3142,31.6873,1e-06,0.28603887558
3143,31.6974,1e-06,0.28602743149
3144,31.7075,1e-06,0.28602743149
3145,31.7176,1e-06,0.28602743149
3146,31.7276,1e-06,0.28609609604
3147,31.7377,1e-06,0.28603887558
3148,31.7478,1e-06,0.28611898422
3149,31.7578,1e-06,0.28605031967
3150,31.7679,1e-06,0.28616476059
3151,31.778,1e-06,0.28606176376
3152,31.7881,1e-06,0.28621053696
3153,31.7981,1e-06,0.28610754013
3154,31.8082,1e-06,0.28619909286
3155,31.8183,1e-06,0.28611898422
3156,31.8284,1e-06,0.28619909286
3157,31.8384,1e-06,0.28617620468
3158,31.8485,1e-06,0.28624486923
3159,31.8586,1e-06,0.28618764877
3160,31.8687,1e-06,0.28622198105
3161,31.8787,1e-06,0.28625631332
3162,31.8888,1e-06,0.28625631332
3163,31.8989,1e-06,0.2862906456
3164,31.9089,1e-06,0.28625631332
3165,31.919,1e-06,0.28627920151
3166,31.9291,1e-06,0.28631353378
3167,31.9391,1e-06,0.28630208969
3168,31.9492,1e-06,0.28631353378
3169,31.9593,1e-06,0.28632497787
3170,31.9694,1e-06,0.28635931015
3171,31.9794,1e-06,0.28637075424
3172,31.9895,1e-06,0.28638219833
3173,31.9996,1e-06,0.28639364243
3174,32.0097,1e-06,0.28639364243
3175,32.0197,1e-06,0.28641676903
3176,32.0298,1e-06,0.28641676903
3177,32.0399,1e-06,0.28642821312
3178,32.0499,1e-06,0.28643965721
3179,32.06,1e-06,0.28646254539
3180,32.0701,1e-06,0.28646254539
3181,32.0802,1e-06,0.28649687767
3182,32.0903,1e-06,0.28648543358
3183,32.1003,1e-06,0.28650832176
3184,32.1104,1e-06,0.28651976585
3185,32.1205,1e-06,0.28654265404
3186,32.1305,1e-06,0.28653120995
3187,32.1406,1e-06,0.28654265404
3188,32.1507,1e-06,0.28654265404
3189,32.1608,1e-06,0.2865884304
3190,32.1708,1e-06,0.28656554222
3191,32.1809,1e-06,0.28661131859
3192,32.191,1e-06,0.28661131859
3193,32.2011,1e-06,0.2865998745
3194,32.2111,1e-06,0.28666853905
3195,32.2212,1e-06,0.28662276268
3196,32.2313,1e-06,0.28669142723
3197,32.2414,1e-06,0.28665709496
3198,32.2515,1e-06,0.28667998314
3199,32.2616,1e-06,0.28666853905
3200,32.2716,1e-06,0.28672575951
3201,32.2817,1e-06,0.28672575951
3202,32.2918,1e-06,0.28672575951
3203,32.3018,1e-06,0.28678297997
3204,32.3119,1e-06,0.28670287132
3205,32.322,1e-06,0.28679442406
3206,32.3321,1e-06,0.28671431541
3207,32.3422,1e-06,0.2868745327
3208,32.3522,1e-06,0.28670287132
3209,32.3623,1e-06,0.28693175316
3210,32.3724,1e-06,0.28669142723
3211,32.3825,1e-06,0.28694319725
3212,32.3925,1e-06,0.2867372036
3213,32.4026,1e-06,0.28697776794
3214,32.4127,1e-06,0.28676009178
3215,32.4228,1e-06,0.28700065613
3216,32.4328,1e-06,0.28677153587
3217,32.4429,1e-06,0.28698921204
3218,32.453,1e-06,0.28686308861
3219,32.4631,1e-06,0.28701210022
3220,32.4731,1e-06,0.28686308861
3221,32.4832,1e-06,0.2870349884
3222,32.4933,1e-06,0.28694319725
3223,32.5033,1e-06,0.28700065613
3224,32.5134,1e-06,0.28690886497
3225,32.5235,1e-06,0.2870464325
3226,32.5336,1e-06,0.28694319725
3227,32.5436,1e-06,0.28709220886
3228,32.5537,1e-06,0.28697776794
3229,32.5638,1e-06,0.28712654114
3230,32.5739,1e-06,0.28698921204
3231,32.5839,1e-06,0.28713798523
3232,32.594,1e-06,0.2870349884
3233,32.6041,1e-06,0.28714942932
3234,32.6142,1e-06,0.2870464325
3235,32.6243,1e-06,0.28720664978
3236,32.6343,1e-06,0.28706932068
3237,32.6444,1e-06,0.28722953796
3238,32.6545,1e-06,0.28710365295
3239,32.6645,1e-06,0.28722953796
3240,32.6746,1e-06,0.28713798523
3241,32.6847,1e-06,0.28725242615
3242,32.6948,1e-06,0.28713798523
3243,32.7049,1e-06,0.28728675842
3244,32.7149,1e-06,0.28713798523
3245,32.725,1e-06,0.28729820251
3246,32.7351,1e-06,0.2871723175
3247,32.7451,1e-06,0.2873210907
3248,32.7552,1e-06,0.28722953796
3249,32.7653,1e-06,0.28733253479
3250,32.7754,1e-06,0.28730964661
3251,32.7855,1e-06,0.2873210907
3252,32.7955,1e-06,0.28730964661
3253,32.8056,1e-06,0.28733253479
3254,32.8157,1e-06,0.28730964661
3255,32.8258,1e-06,0.28735542297
3256,32.8358,1e-06,0.28735542297
3257,32.8459,1e-06,0.28741264343
3258,32.856,1e-06,0.28736686707
3259,32.8661,1e-06,0.28744697571
3260,32.8761,1e-06,0.28737831116
3261,32.8862,1e-06,0.28742408752
3262,32.8963,1e-06,0.28737831116
3263,32.9064,1e-06,0.28749275208
3264,32.9164,1e-06,0.28738975525
3265,32.9265,1e-06,0.28749275208
3266,32.9366,1e-06,0.28743553162
3267,32.9467,1e-06,0.28752732277
3268,32.9567,1e-06,0.2874584198
3269,32.9668,1e-06,0.28755021095
3270,32.9769,1e-06,0.28748130798
3271,32.987,1e-06,0.28753876686
3272,32.9971,1e-06,0.28755021095
3273,33.0071,1e-06,0.28757309914
3274,33.0172,1e-06,0.28757309914
3275,33.0273,1e-06,0.28759598732
3276,33.0374,1e-06,0.28759598732
3277,33.0474,1e-06,0.28759598732
3278,33.0575,1e-06,0.28758454323
3279,33.0676,1e-06,0.28759598732
3280,33.0777,1e-06,0.28760743141
3281,33.0877,1e-06,0.28764176369
3282,33.0978,1e-06,0.28758454323
3283,33.1079,1e-06,0.28764176369
3284,33.118,1e-06,0.28766465187
3285,33.128,1e-06,0.28766465187
3286,33.1381,1e-06,0.28767609596
3287,33.1482,1e-06,0.28767609596
3288,33.1583,1e-06,0.28767609596
3289,33.1683,1e-06,0.28771042824
3290,33.1784,1e-06,0.28772187233
3291,33.1885,1e-06,0.28771042824
3292,33.1986,1e-06,0.28774476051
3293,33.2086,1e-06,0.2877676487
3294,33.2187,1e-06,0.2877676487
3295,33.2288,1e-06,0.28779053688
3296,33.2389,1e-06,0.2877676487
3297,33.2489,1e-06,0.28782486916
3298,33.259,1e-06,0.28781342506
3299,33.2691,1e-06,0.28781342506
3300,33.2792,1e-06,0.28783631325
3301,33.2892,1e-06,0.28785920143
3302,33.2993,1e-06,0.28787064552
3303,33.3094,1e-06,0.28787064552
3304,33.3195,1e-06,0.28787064552
3305,33.3295,1e-06,0.28793931007
3306,33.3396,1e-06,0.28787064552
3307,33.3497,1e-06,0.28793931007
3308,33.3598,1e-06,0.28788208961
3309,33.3698,1e-06,0.28797364235
3310,33.3799,1e-06,0.28797364235
3311,33.39,1e-06,0.28797364235
3312,33.4001,1e-06,0.28797364235
3313,33.4101,1e-06,0.28797364235
3314,33.4202,1e-06,0.28799653053
3315,33.4303,1e-06,0.28797364235
3316,33.4404,1e-06,0.28801941872
3317,33.4504,1e-06,0.28796219826
3318,33.4605,1e-06,0.28811120987
3319,33.4706,1e-06,0.28800797462
3320,33.4806,1e-06,0.28817987442
3321,33.4907,1e-06,0.28793931007
3322,33.5008,1e-06,0.2882027626
3323,33.5109,1e-06,0.28799653053
3324,33.5209,1e-06,0.28822565079
3325,33.5311,1e-06,0.28803086281
3326,33.5411,1e-06,0.28824853897
3327,33.5512,1e-06,0.28801941872
3328,33.5613,1e-06,0.28827142715
3329,33.5714,1e-06,0.28807687759
3330,33.5815,1e-06,0.28828287125
3331,33.5915,1e-06,0.28814554214
3332,33.6016,1e-06,0.28825998306
3333,33.6117,1e-06,0.28814554214
3334,33.6217,1e-06,0.28827142715
3335,33.6318,1e-06,0.28816843033
3336,33.6419,1e-06,0.28830575943
3337,33.6519,1e-06,0.2882027626
3338,33.662,1e-06,0.28834009171
3339,33.6721,1e-06,0.28819131851
3340,33.6822,1e-06,0.2883515358
3341,33.6922,1e-06,0.28825998306
3342,33.7023,1e-06,0.28837442398
3343,33.7124,1e-06,0.28828287125
3344,33.7225,1e-06,0.28840875626
3345,33.7325,1e-06,0.28828287125
3346,33.7426,1e-06,0.28843164444
3347,33.7527,1e-06,0.28830575943
3348,33.7628,1e-06,0.28846597672
3349,33.7728,1e-06,0.28832864761
3350,33.7829,1e-06,0.28847742081
3351,33.793,1e-06,0.28834009171
3352,33.8031,1e-06,0.28851175308
3353,33.8131,1e-06,0.28838586807
3354,33.8232,1e-06,0.28852319717
3355,33.8333,1e-06,0.28839731216
3356,33.8434,1e-06,0.28854608536
3357,33.8535,1e-06,0.28842020035
3358,33.8635,1e-06,0.28858041763
3359,33.8736,1e-06,0.28843164444
3360,33.8837,1e-06,0.28858041763
3361,33.8937,1e-06,0.28850030899
3362,33.9038,1e-06,0.28855752945
3363,33.9139,1e-06,0.28853464127
3364,33.924,1e-06,0.28861498833
3365,33.934,1e-06,0.28854608536
3366,33.9441,1e-06,0.28862643242
3367,33.9542,1e-06,0.28860330582
3368,33.9642,1e-06,0.2886493206
3369,33.9743,1e-06,0.28859186172
3370,33.9844,1e-06,0.2886493206
3371,33.9945,1e-06,0.28860330582
3372,34.0045,1e-06,0.28871798515
3373,34.0146,1e-06,0.28862643242
3374,34.0247,1e-06,0.28870654106
3375,34.0348,1e-06,0.28866076469
3376,34.0448,1e-06,0.28877520561
3377,34.0549,1e-06,0.28867220879
3378,34.065,1e-06,0.28877520561
3379,34.0751,1e-06,0.28869509697
3380,34.0852,1e-06,0.28877520561
3381,34.0952,1e-06,0.28872942924
3382,34.1053,1e-06,0.28880953789
3383,34.1154,1e-06,0.28872942924
3384,34.1255,1e-06,0.28883242607
3385,34.1355,1e-06,0.28880953789
3386,34.1456,1e-06,0.28880953789
3387,34.1583,1e-06,0.28880953789
3388,34.1659,1e-06,0.28882098198
3389,34.1759,1e-06,0.28886675835
3390,34.186,1e-06,0.28887820244
3391,34.1961,1e-06,0.28886675835
3392,34.2062,1e-06,0.28891253471
3393,34.2163,1e-06,0.28887820244
3394,34.2263,1e-06,0.28888964653
3395,34.2364,1e-06,0.28890109062
3396,34.2464,1e-06,0.28892397881
3397,34.2565,1e-06,0.28894686699
3398,34.2666,1e-06,0.28894686699
3399,34.2767,1e-06,0.28895831108
3400,34.2868,1e-06,0.28900408745
3401,34.2968,1e-06,0.28898119926
3402,34.3069,1e-06,0.28900408745
3403,34.317,1e-06,0.28902697563
3404,34.3271,1e-06,0.28904986382
3405,34.3371,1e-06,0.28904986382
3406,34.3472,1e-06,0.28901553154
3407,34.3573,1e-06,0.28904986382
3408,34.3674,1e-06,0.289072752
3409,34.3774,1e-06,0.28908419609
3410,34.3875,1e-06,0.28909564018
3411,34.3976,1e-06,0.28912997246
3412,34.4076,1e-06,0.28908419609
3413,34.4177,1e-06,0.28912997246
3414,34.4278,1e-06,0.28914141655
3415,34.4379,1e-06,0.28910708427
3416,34.4479,1e-06,0.28918743134
3417,34.458,1e-06,0.28911852837
3418,34.4681,1e-06,0.28921031952
3419,34.4782,1e-06,0.28917598724
3420,34.4882,1e-06,0.28922176361
3421,34.4983,1e-06,0.28921031952
3422,34.5084,1e-06,0.28926753998
3423,34.5184,1e-06,0.28925609589
3424,34.5285,1e-06,0.2892332077
3425,34.5386,1e-06,0.28930187225
3426,34.5487,1e-06,0.28926753998
3427,34.5587,1e-06,0.28930187225
3428,34.5688,1e-06,0.2892332077
3429,34.5789,1e-06,0.28933620453
3430,34.589,1e-06,0.28925609589
3431,34.599,1e-06,0.28941631317
3432,34.6091,1e-06,0.28921031952
3433,34.6192,1e-06,0.28948497772
3434,34.6293,1e-06,0.2892332077
3435,34.6393,1e-06,0.28946208954
3436,34.6494,1e-06,0.28930187225
3437,34.6595,1e-06,0.28949642181
3438,34.6696,1e-06,0.28929042816
3439,34.6796,1e-06,0.28951931
3440,34.6897,1e-06,0.28933620453
3441,34.6998,1e-06,0.28955364227
3442,34.7099,1e-06,0.28940486908
3443,34.72,1e-06,0.28951931
3444,34.73,1e-06,0.28940486908
3445,34.7401,1e-06,0.28953075409
3446,34.7502,1e-06,0.28942775726
3447,34.7602,1e-06,0.28956508636
3448,34.7703,1e-06,0.28946208954
3449,34.7804,1e-06,0.28957653046
3450,34.7905,1e-06,0.28949642181
3451,34.8005,1e-06,0.28961086273
3452,34.8106,1e-06,0.28949642181
3453,34.8207,1e-06,0.28963375092
3454,34.8307,1e-06,0.28951931
3455,34.8408,1e-06,0.28964519501
3456,34.8509,1e-06,0.28955364227
3457,34.861,1e-06,0.28969097137
3458,34.8711,1e-06,0.28954219818
3459,34.8812,1e-06,0.28973698616
3460,34.8912,1e-06,0.28958797455
3461,34.9013,1e-06,0.28973698616
3462,34.9114,1e-06,0.28957653046
3463,34.9215,1e-06,0.28974843025
3464,34.9316,1e-06,0.28962230682
3465,34.9416,1e-06,0.28977131844
3466,34.9517,1e-06,0.2896566391
3467,34.9618,1e-06,0.28982853889
3468,34.9718,1e-06,0.28967952728
3469,34.9819,1e-06,0.28980565071
3470,34.992,1e-06,0.28972554207
3471,35.0021,1e-06,0.28982853889
3472,35.0121,1e-06,0.28973698616
3473,35.0222,1e-06,0.28980565071
3474,35.0323,1e-06,0.28978276253
3475,35.0424,1e-06,0.28983998299
3476,35.0524,1e-06,0.28979420662
3477,35.0625,1e-06,0.28986287117
3478,35.0726,1e-06,0.28983998299
3479,35.0827,1e-06,0.28988575935
3480,35.0927,1e-06,0.28983998299
3481,35.1028,1e-06,0.28992009163
3482,35.1129,1e-06,0.28987431526
3483,35.123,1e-06,0.2899544239
3484,35.133,1e-06,0.28993153572
3485,35.1431,1e-06,0.29000020027
3486,35.1532,1e-06,0.28988575935
3487,35.1632,1e-06,0.29002308846
3488,35.1733,1e-06,0.28992009163
3489,35.1834,1e-06,0.29003453255
3490,35.1935,1e-06,0.28993153572
3491,35.2036,1e-06,0.29003453255
3492,35.2136,1e-06,0.28993153572
3493,35.2237,1e-06,0.29006886482
3494,35.2338,1e-06,0.29000020027
3495,35.2438,1e-06,0.29004597664
3496,35.2539,1e-06,0.29002308846
3497,35.264,1e-06,0.29008030891
3498,35.2741,1e-06,0.29006886482
3499,35.2842,1e-06,0.2901031971
3500,35.2942,1e-06,0.29013752937
3501,35.3043,1e-06,0.29012608528
3502,35.3144,1e-06,0.2901031971
3503,35.3245,1e-06,0.29011464119
3504,35.3345,1e-06,0.29012608528
3505,35.3446,1e-06,0.29018330574
3506,35.3547,1e-06,0.29014897346
3507,35.3648,1e-06,0.29020619392
3508,35.3748,1e-06,0.29018330574
3509,35.3849,1e-06,0.29019474983
3510,35.395,1e-06,0.29020619392
3511,35.4051,1e-06,0.29022908211
3512,35.4151,1e-06,0.29022908211
3513,35.4252,1e-06,0.29022908211
3514,35.4353,1e-06,0.2902405262
3515,35.4453,1e-06,0.29027509689
3516,35.4554,1e-06,0.2902636528
3517,35.4655,1e-06,0.29027509689
3518,35.4756,1e-06,0.29029798508
3519,35.4856,1e-06,0.29030942917
3520,35.4957,1e-06,0.29032087326
3521,35.5058,1e-06,0.29033231735
3522,35.5159,1e-06,0.29034376144
3523,35.5259,1e-06,0.29035520554
3524,35.536,1e-06,0.29041242599
3525,35.5461,1e-06,0.29035520554
3526,35.5562,1e-06,0.2904009819
3527,35.5662,1e-06,0.29042387009
3528,35.5763,1e-06,0.29038953781
3529,35.5864,1e-06,0.29042387009
3530,35.5965,1e-06,0.29038953781
3531,35.6065,1e-06,0.29045820236
3532,35.6166,1e-06,0.29044675827
3533,35.6267,1e-06,0.29048109055
3534,35.6368,1e-06,0.29044675827
3535,35.6468,1e-06,0.29050397873
3536,35.6569,1e-06,0.29046964645
3537,35.667,1e-06,0.29052686691
3538,35.6771,1e-06,0.29051542282
3539,35.6871,1e-06,0.29050397873
3540,35.6972,1e-06,0.290538311
3541,35.7073,1e-06,0.29050397873
3542,35.7174,1e-06,0.29061841965
3543,35.7274,1e-06,0.29049253464
3544,35.7375,1e-06,0.29065275192
3545,35.7476,1e-06,0.29048109055
3546,35.7577,1e-06,0.29070997238
3547,35.7678,1e-06,0.29051542282
3548,35.7778,1e-06,0.29066419601
