Keithley Instruments: Chronopotentiometry

System Parameters
Date/Time,Tue Apr 26 00:35:12 2022
Model,2450
Serial Number,04431893
Firmware,1.6.7c
Program Version,122148
EC Framework Version,1.0


Measurement Interval:,0.01,s/pt
VRange:,2

Step #1 Settings
Current,1e-06,A
Duration,120,s

Step #1 Quick Stats
11901,points recorded,,0.30157666338,V average
0.10587644577,V minimum,,0.043094974714,V standard deviation
0.31173062325,V median,,120.03348434,s to run experiment
0.35259222984,V maximum

Raw Data

Step #1
Data Pt, Times (s), Current (A), Potential (V)
109,1.08937,1e-06,0.15325260162
110,1.09945,1e-06,0.15336704254
111,1.10952,1e-06,0.15377926826
112,1.11959,1e-06,0.15379071236
113,1.12966,1e-06,0.15434026718
114,1.13974,1e-06,0.154317379
115,1.1498,1e-06,0.15482115746
116,1.15987,1e-06,0.15477538109
117,1.16994,1e-06,0.15538215637
118,1.18001,1e-06,0.15527915955
119,1.19011,1e-06,0.15581727028
120,1.2002,1e-06,0.15578269958
121,1.21027,1e-06,0.15628647804
122,1.22036,1e-06,0.15626358986
123,1.23042,1e-06,0.15682458878
124,1.24049,1e-06,0.15674448013
125,1.25056,1e-06,0.15727114677
126,1.26063,1e-06,0.15728259087
127,1.27073,1e-06,0.15770626068
128,1.28078,1e-06,0.15774059296
129,1.29085,1e-06,0.15816426277
130,1.30092,1e-06,0.15823292732
131,1.31099,1e-06,0.15863370895
132,1.32109,1e-06,0.15866804123
133,1.33115,1e-06,0.15904569626
134,1.34208,1e-06,0.15913748741
135,1.35136,1e-06,0.15952658653
136,1.36146,1e-06,0.15960669518
137,1.37153,1e-06,0.15995025635
138,1.3816,1e-06,0.16004180908
139,1.39166,1e-06,0.16040825844
140,1.40174,1e-06,0.16048836708
141,1.41185,1e-06,0.16086626053
142,1.42193,1e-06,0.1609120369
143,1.432,1e-06,0.16131281853
144,1.44204,1e-06,0.16135859489
145,1.45213,1e-06,0.16169047356
146,1.4622,1e-06,0.16174769402
147,1.47227,1e-06,0.16211414337
148,1.48236,1e-06,0.16218280792
149,1.49245,1e-06,0.16257214546
150,1.5025,1e-06,0.16258358955
151,1.51258,1e-06,0.16295003891
152,1.52266,1e-06,0.16301870346
153,1.53273,1e-06,0.16337347031
154,1.54281,1e-06,0.16344213486
155,1.55288,1e-06,0.16378569603
156,1.56295,1e-06,0.16385436058
157,1.57303,1e-06,0.16416358948
158,1.58311,1e-06,0.16428947449
159,1.5932,1e-06,0.16450691223
160,1.60327,1e-06,0.16470170021
161,1.61334,1e-06,0.16489624977
162,1.62342,1e-06,0.16509079933
163,1.63347,1e-06,0.16528558731
164,1.64354,1e-06,0.16550302505
165,1.65362,1e-06,0.16567468643
166,1.66369,1e-06,0.1658809185
167,1.67377,1e-06,0.16605257988
168,1.68384,1e-06,0.16625881195
169,1.69391,1e-06,0.16641902924
170,1.70398,1e-06,0.16664791107
171,1.71407,1e-06,0.16683125496
172,1.72412,1e-06,0.16703724861
173,1.7342,1e-06,0.16720890999
174,1.74426,1e-06,0.16741514206
175,1.75436,1e-06,0.16758680344
176,1.76443,1e-06,0.16773557663
177,1.77451,1e-06,0.1679418087
178,1.78458,1e-06,0.16812491417
179,1.79465,1e-06,0.16833090782
180,1.80474,1e-06,0.16846847534
181,1.8148,1e-06,0.16865158081
182,1.82487,1e-06,0.16885757446
183,1.83495,1e-06,0.16905236244
184,1.84503,1e-06,0.16920113564
185,1.8551,1e-06,0.1693956852
186,1.86516,1e-06,0.16959047318
187,1.87524,1e-06,0.16971635818
188,1.88531,1e-06,0.1699795723
189,1.89538,1e-06,0.17004823685
190,1.90545,1e-06,0.17033457756
191,1.91555,1e-06,0.17035746574
192,1.92563,1e-06,0.17067813873
193,1.93573,1e-06,0.17073535919
194,1.94578,1e-06,0.17098712921
195,1.95585,1e-06,0.17109012604
196,1.96592,1e-06,0.17131924629
197,1.97599,1e-06,0.17143368721
198,1.98608,1e-06,0.17169690132
199,1.99614,1e-06,0.17176580429
200,2.00621,1e-06,0.17200613022
201,2.01628,1e-06,0.17210912704
202,2.02636,1e-06,0.17237257957
203,2.03643,1e-06,0.17244124413
204,2.0465,1e-06,0.17271590233
205,2.05657,1e-06,0.17277312279
206,2.06665,1e-06,0.17303657532
207,2.07672,1e-06,0.17309379578
208,2.08681,1e-06,0.1733341217
209,2.09688,1e-06,0.17339158058
210,2.10695,1e-06,0.1736433506
211,2.11701,1e-06,0.17373490334
212,2.12708,1e-06,0.17396402359
213,2.13715,1e-06,0.17405557632
214,2.14976,1e-06,0.17439889908
215,2.15735,1e-06,0.17434167862
216,2.16741,1e-06,0.17463946342
217,2.17748,1e-06,0.1746737957
218,2.18755,1e-06,0.17498278618
219,2.19762,1e-06,0.17497134209
220,2.20769,1e-06,0.17529201508
221,2.21777,1e-06,0.17529201508
222,2.22785,1e-06,0.1755669117
223,2.23795,1e-06,0.17565846443
224,2.248,1e-06,0.17587590218
225,2.25807,1e-06,0.17599034309
226,2.26815,1e-06,0.17616224289
227,2.27824,1e-06,0.17624235153
228,2.28831,1e-06,0.176425457
229,2.29838,1e-06,0.17651700974
230,2.30846,1e-06,0.17674612999
231,2.31854,1e-06,0.17682623863
232,2.32861,1e-06,0.17705512047
233,2.33868,1e-06,0.17713522911
234,2.34876,1e-06,0.17736434937
235,2.35884,1e-06,0.17741012573
236,2.37143,1e-06,0.17771911621
237,2.37903,1e-06,0.17766189575
238,2.38909,1e-06,0.17802834511
239,2.39916,1e-06,0.17794823647
240,2.40923,1e-06,0.17836046219
241,2.4193,1e-06,0.17816567421
242,2.42937,1e-06,0.17865800858
243,2.43944,1e-06,0.17845201492
244,2.44951,1e-06,0.1789329052
245,2.45959,1e-06,0.17878389359
246,2.46967,1e-06,0.17917323112
247,2.47974,1e-06,0.17908167839
248,2.48983,1e-06,0.17945957184
249,2.4999,1e-06,0.17933344841
250,2.50997,1e-06,0.17974567413
251,2.52005,1e-06,0.17961978912
252,2.53011,1e-06,0.17999768257
253,2.54019,1e-06,0.17991733551
254,2.55026,1e-06,0.18026089668
255,2.56036,1e-06,0.18022656441
256,2.57043,1e-06,0.18052434921
257,2.58049,1e-06,0.18050146103
258,2.59055,1e-06,0.18077611923
259,2.60062,1e-06,0.18081045151
260,2.61072,1e-06,0.1811196804
261,2.62077,1e-06,0.18103933334
262,2.63087,1e-06,0.18134856224
263,2.64094,1e-06,0.18133711815
264,2.65102,1e-06,0.18160057068
265,2.66109,1e-06,0.18162345886
266,2.67117,1e-06,0.18189811707
267,2.68124,1e-06,0.18187522888
268,2.69133,1e-06,0.18213844299
269,2.7014,1e-06,0.1821269989
270,2.71153,1e-06,0.18242478371
271,2.72158,1e-06,0.18240189552
272,2.73164,1e-06,0.18266510963
273,2.74172,1e-06,0.18267655373
274,2.75178,1e-06,0.18294000626
275,2.76189,1e-06,0.18295145035
276,2.77196,1e-06,0.18319177628
277,2.78203,1e-06,0.18319177628
278,2.7921,1e-06,0.1834666729
279,2.80217,1e-06,0.1834666729
280,2.81224,1e-06,0.18368411064
281,2.82231,1e-06,0.18371844292
282,2.83239,1e-06,0.18397045135
283,2.84246,1e-06,0.18399333954
284,2.85253,1e-06,0.18422222137
285,2.8626,1e-06,0.18424510956
286,2.87267,1e-06,0.18442845345
287,2.88275,1e-06,0.18453145027
288,2.89282,1e-06,0.18468022346
289,2.90289,1e-06,0.18480610847
290,2.91296,1e-06,0.18494367599
291,2.92305,1e-06,0.18504667282
292,2.93313,1e-06,0.18512678146
293,2.9432,1e-06,0.18526411057
294,2.95327,1e-06,0.18541288376
295,2.96334,1e-06,0.185516119
296,2.97343,1e-06,0.1856534481
297,2.9835,1e-06,0.18579077721
298,2.99359,1e-06,0.18589377403
299,3.00365,1e-06,0.18603134155
300,3.01567,1e-06,0.18614578247
301,3.02382,1e-06,0.18626022339
302,3.03389,1e-06,0.18636322021
303,3.04396,1e-06,0.18651199341
304,3.05403,1e-06,0.18664956093
305,3.06411,1e-06,0.18674111366
306,3.07419,1e-06,0.18688988686
307,3.08426,1e-06,0.18700432777
308,3.09434,1e-06,0.1871304512
309,3.10441,1e-06,0.18722200394
310,3.11449,1e-06,0.18734788895
311,3.12457,1e-06,0.18749666214
312,3.13464,1e-06,0.18757677078
313,3.14471,1e-06,0.18773722649
314,3.15479,1e-06,0.18782877922
315,3.16488,1e-06,0.18794322014
316,3.17495,1e-06,0.18801188469
317,3.18502,1e-06,0.18820667267
318,3.1951,1e-06,0.18824100494
319,3.20517,1e-06,0.1884355545
320,3.21525,1e-06,0.18846988678
321,3.22533,1e-06,0.18864154816
322,3.2354,1e-06,0.18868732452
323,3.24548,1e-06,0.18891644478
324,3.25554,1e-06,0.18892788887
325,3.26561,1e-06,0.18914532661
326,3.27569,1e-06,0.18920254707
327,3.28577,1e-06,0.18937444687
328,3.29584,1e-06,0.18939733505
329,3.30592,1e-06,0.18959188461
330,3.31752,1e-06,0.18966054916
331,3.32607,1e-06,0.18986678123
332,3.33613,1e-06,0.18986678123
333,3.3462,1e-06,0.19008421898
334,3.35629,1e-06,0.1900613308
335,3.36636,1e-06,0.19029021263
336,3.37643,1e-06,0.19031310081
337,3.3865,1e-06,0.19053077698
338,3.39658,1e-06,0.19055366516
339,3.40665,1e-06,0.19074821472
340,3.41673,1e-06,0.19079399109
341,3.42682,1e-06,0.19095444679
342,3.4369,1e-06,0.19096589088
343,3.44697,1e-06,0.19119477272
344,3.45705,1e-06,0.19116044044
345,3.46712,1e-06,0.19143509865
346,3.4772,1e-06,0.19138932228
347,3.48726,1e-06,0.1916642189
348,3.49734,1e-06,0.19161844254
349,3.50741,1e-06,0.19184732437
350,3.51749,1e-06,0.19189310074
351,3.52756,1e-06,0.19203066826
352,3.53762,1e-06,0.1921107769
353,3.54771,1e-06,0.19227099419
354,3.55778,1e-06,0.19231677055
355,3.56785,1e-06,0.19246554375
356,3.57792,1e-06,0.19255709648
357,3.58799,1e-06,0.192694664
358,3.59806,1e-06,0.19275188446
359,3.60814,1e-06,0.19293498993
360,3.61822,1e-06,0.19295787811
361,3.62829,1e-06,0.19315266609
362,3.63837,1e-06,0.19316411018
363,3.64843,1e-06,0.19339299202
364,3.65851,1e-06,0.19335865974
365,3.66858,1e-06,0.19364476204
366,3.67866,1e-06,0.19351887703
367,3.68875,1e-06,0.19385099411
368,3.69882,1e-06,0.19370222092
369,3.7089,1e-06,0.19410276413
370,3.71896,1e-06,0.19387388229
371,3.72904,1e-06,0.19428610802
372,3.73912,1e-06,0.19410276413
373,3.74921,1e-06,0.19450354576
374,3.75927,1e-06,0.19432044029
375,3.76935,1e-06,0.19470953941
376,3.77942,1e-06,0.19452643394
377,3.7895,1e-06,0.19491577148
378,3.79957,1e-06,0.19476699829
379,3.80964,1e-06,0.19508743286
380,3.81972,1e-06,0.19500732422
381,3.82979,1e-06,0.19527053833
382,3.83986,1e-06,0.19521331787
383,3.84998,1e-06,0.19549965858
384,3.86001,1e-06,0.19543099403
385,3.87008,1e-06,0.19568276405
386,3.88016,1e-06,0.19563698769
387,3.89023,1e-06,0.19590044022
388,3.9003,1e-06,0.19584298134
389,3.91037,1e-06,0.19609498978
390,3.92045,1e-06,0.19604921341
391,3.93051,1e-06,0.19631242752
392,3.94059,1e-06,0.19630098343
393,3.95067,1e-06,0.1965072155
394,3.96078,1e-06,0.19646143913
395,3.97083,1e-06,0.19671320915
396,3.98089,1e-06,0.19669032097
397,3.99098,1e-06,0.19689631462
398,4.00106,1e-06,0.19686198235
399,4.01112,1e-06,0.19706821442
400,4.0212,1e-06,0.19704532623
401,4.03127,1e-06,0.19727420807
402,4.04134,1e-06,0.19725131989
403,4.05142,1e-06,0.1975030899
404,4.06152,1e-06,0.19742298126
405,4.07161,1e-06,0.19768643379
406,4.08168,1e-06,0.19765210152
407,4.09175,1e-06,0.19788098335
408,4.10442,1e-06,0.19797253609
409,4.112,1e-06,0.19806432724
410,4.12205,1e-06,0.19806432724
411,4.13212,1e-06,0.19824743271
412,4.14217,1e-06,0.19830465317
413,4.15224,1e-06,0.19844198227
414,4.16231,1e-06,0.198533535
415,4.17239,1e-06,0.19863677025
416,4.18246,1e-06,0.19873976707
417,4.19253,1e-06,0.19881987572
418,4.20261,1e-06,0.19891142845
419,4.21268,1e-06,0.19903731346
420,4.22278,1e-06,0.19915175438
421,4.23283,1e-06,0.19920921326
422,4.24291,1e-06,0.19931221008
423,4.25299,1e-06,0.19939231873
424,4.26306,1e-06,0.19950675964
425,4.27313,1e-06,0.19960975647
426,4.2832,1e-06,0.19967842102
427,4.29329,1e-06,0.19975876808
428,4.30336,1e-06,0.199873209
429,4.31343,1e-06,0.19998764992
430,4.3235,1e-06,0.20002198219
431,4.33357,1e-06,0.20017075539
432,4.34365,1e-06,0.20023941994
433,4.35373,1e-06,0.20033121109
434,4.36379,1e-06,0.20039987564
435,4.37386,1e-06,0.20053720474
436,4.38393,1e-06,0.20067453384
437,4.394,1e-06,0.20074319839
438,4.40407,1e-06,0.20083498955
439,4.41415,1e-06,0.20091509819
440,4.42422,1e-06,0.20101809502
441,4.43429,1e-06,0.2010409832
442,4.44437,1e-06,0.20120120049
443,4.45446,1e-06,0.20123553276
444,4.46451,1e-06,0.20147609711
445,4.47459,1e-06,0.20143032074
446,4.48466,1e-06,0.2016248703
447,4.49474,1e-06,0.20163631439
448,4.50482,1e-06,0.20181941986
449,4.51488,1e-06,0.20181941986
450,4.52495,1e-06,0.20201420784
451,4.53503,1e-06,0.20200276375
452,4.5451,1e-06,0.20216298103
453,4.55517,1e-06,0.20218586922
454,4.56786,1e-06,0.20241475105
455,4.57537,1e-06,0.2023460865
456,4.58542,1e-06,0.20256376266
457,4.5955,1e-06,0.20255231857
458,4.6056,1e-06,0.20271253586
459,4.61568,1e-06,0.20272397995
460,4.62576,1e-06,0.20289564133
461,4.63583,1e-06,0.20289564133
462,4.6459,1e-06,0.20307898521
463,4.65599,1e-06,0.20306754112
464,4.66605,1e-06,0.20327353477
465,4.67613,1e-06,0.2032392025
466,4.6862,1e-06,0.20343375206
467,4.69628,1e-06,0.20342230797
468,4.70635,1e-06,0.20366287231
469,4.71642,1e-06,0.20362854004
470,4.72649,1e-06,0.20381164551
471,4.73657,1e-06,0.2038230896
472,4.74663,1e-06,0.20402908325
473,4.75672,1e-06,0.20398330688
474,4.76678,1e-06,0.20418953896
475,4.77686,1e-06,0.20417809486
476,4.78692,1e-06,0.20437264442
477,4.797,1e-06,0.20437264442
478,4.80707,1e-06,0.20449852943
479,4.81714,1e-06,0.20460152626
480,4.82722,1e-06,0.2047162056
481,4.83729,1e-06,0.20475053787
482,4.84737,1e-06,0.20487642288
483,4.85744,1e-06,0.20489931107
484,4.86752,1e-06,0.20507097244
485,4.8776,1e-06,0.20508241653
486,4.88766,1e-06,0.20528864861
487,4.89773,1e-06,0.20524287224
488,4.9078,1e-06,0.20544886589
489,4.91788,1e-06,0.20541453362
490,4.92797,1e-06,0.20559763908
491,4.93803,1e-06,0.20554041862
492,4.94812,1e-06,0.20583820343
493,4.95819,1e-06,0.20571208
494,4.96826,1e-06,0.20605564117
495,4.97833,1e-06,0.20582675934
496,4.9884,1e-06,0.20622730255
497,4.99847,1e-06,0.20600986481
498,5.00855,1e-06,0.20637631416
499,5.01862,1e-06,0.20620441437
500,5.0287,1e-06,0.20653653145
501,5.03878,1e-06,0.20635342598
502,5.04885,1e-06,0.20671963692
503,5.0614,1e-06,0.20665097237
504,5.06901,1e-06,0.20689153671
505,5.07907,1e-06,0.20673108101
506,5.08915,1e-06,0.20700597763
507,5.09923,1e-06,0.2069144249
508,5.1093,1e-06,0.20717763901
509,5.11937,1e-06,0.20712041855
510,5.12943,1e-06,0.20734930038
511,5.13951,1e-06,0.20728063583
512,5.14957,1e-06,0.20753264427
513,5.15965,1e-06,0.20745253563
514,5.16972,1e-06,0.20770430565
515,5.17981,1e-06,0.20764708519
516,5.18988,1e-06,0.20786452293
517,5.19995,1e-06,0.20779585838
518,5.21003,1e-06,0.20803642273
519,5.2201,1e-06,0.20799064636
520,5.23016,1e-06,0.20817375183
521,5.24024,1e-06,0.20815086365
522,5.25031,1e-06,0.20837974548
523,5.26039,1e-06,0.20832252502
524,5.2705,1e-06,0.20850586891
525,5.28053,1e-06,0.20848298073
526,5.2906,1e-06,0.20865464211
527,5.30068,1e-06,0.20859742165
528,5.31076,1e-06,0.20881485939
529,5.32086,1e-06,0.20878052711
530,5.33094,1e-06,0.20902085304
531,5.34099,1e-06,0.20897507668
532,5.35113,1e-06,0.20914697647
533,5.36115,1e-06,0.2091126442
534,5.37122,1e-06,0.20933008194
535,5.3813,1e-06,0.20929574966
536,5.39136,1e-06,0.20947885513
537,5.40143,1e-06,0.20949029922
538,5.41151,1e-06,0.20963931084
539,5.42162,1e-06,0.20965075493
540,5.43168,1e-06,0.20978808403
541,5.44177,1e-06,0.2098338604
542,5.45184,1e-06,0.20991396904
543,5.46196,1e-06,0.21000552177
544,5.47204,1e-06,0.21006274223
545,5.4821,1e-06,0.21016597748
546,5.49217,1e-06,0.21023464203
547,5.50224,1e-06,0.21033763885
548,5.51233,1e-06,0.2104177475
549,5.52239,1e-06,0.21047496796
550,5.53246,1e-06,0.21061229706
551,5.54253,1e-06,0.21063518524
552,5.5526,1e-06,0.21074986458
553,5.56267,1e-06,0.21081852913
554,5.57276,1e-06,0.21089863777
555,5.58282,1e-06,0.21095585823
556,5.5929,1e-06,0.21108174324
557,5.60297,1e-06,0.2111389637
558,5.61304,1e-06,0.21123075485
559,5.62312,1e-06,0.21128797531
560,5.6332,1e-06,0.21139097214
561,5.64329,1e-06,0.21141386032
562,5.65337,1e-06,0.21152830124
563,5.66362,1e-06,0.2115855217
564,5.67604,1e-06,0.21161985397
565,5.68434,1e-06,0.21179175377
566,5.6944,1e-06,0.21180319786
567,5.70447,1e-06,0.21195197105
568,5.71455,1e-06,0.21194052696
569,5.72463,1e-06,0.21211218834
570,5.73469,1e-06,0.21210074425
571,5.74476,1e-06,0.21226096153
572,5.75485,1e-06,0.21223807335
573,5.76492,1e-06,0.21242141724
574,5.775,1e-06,0.21243286133
575,5.78507,1e-06,0.21259307861
576,5.79515,1e-06,0.21259307861
577,5.80522,1e-06,0.21271896362
578,5.81529,1e-06,0.21271896362
579,5.82537,1e-06,0.21285629272
580,5.83543,1e-06,0.21287941933
581,5.84551,1e-06,0.2130510807
582,5.85558,1e-06,0.2130625248
583,5.86565,1e-06,0.21318840981
584,5.87573,1e-06,0.21317696571
585,5.8858,1e-06,0.213337183
586,5.89587,1e-06,0.21334862709
587,5.90595,1e-06,0.21350908279
588,5.91601,1e-06,0.2134976387
589,5.92608,1e-06,0.21369218826
590,5.93616,1e-06,0.21361207962
591,5.94623,1e-06,0.21382951736
592,5.95631,1e-06,0.21379518509
593,5.96637,1e-06,0.21397852898
594,5.97645,1e-06,0.21397852898
595,5.98651,1e-06,0.21405863762
596,5.99659,1e-06,0.21412730217
597,6.00666,1e-06,0.2142188549
598,6.01674,1e-06,0.21427607536
599,6.02684,1e-06,0.21434473991
600,6.0369,1e-06,0.21439051628
601,6.04698,1e-06,0.21451640129
602,6.05705,1e-06,0.2145280838
603,6.06713,1e-06,0.21465396881
604,6.07721,1e-06,0.21469974518
605,6.08727,1e-06,0.21485996246
606,6.09734,1e-06,0.214802742
607,6.10742,1e-06,0.21502017975
608,6.11749,1e-06,0.21494007111
609,6.12757,1e-06,0.21520352364
610,6.13764,1e-06,0.21503162384
611,6.14771,1e-06,0.21537518501
612,6.15779,1e-06,0.21516919136
613,6.16785,1e-06,0.21554684639
614,6.17793,1e-06,0.21529507637
615,6.188,1e-06,0.21568441391
616,6.19808,1e-06,0.21544384956
617,6.20816,1e-06,0.21578741074
618,6.21823,1e-06,0.21561551094
619,6.2283,1e-06,0.21594762802
620,6.23838,1e-06,0.21577596664
621,6.25099,1e-06,0.21608495712
622,6.26095,1e-06,0.2159819603
623,6.27099,1e-06,0.21619963646
624,6.28106,1e-06,0.21614217758
625,6.29113,1e-06,0.21634840965
626,6.30121,1e-06,0.21632552147
627,6.31128,1e-06,0.21645140648
628,6.32136,1e-06,0.21646285057
629,6.33143,1e-06,0.21658873558
630,6.34152,1e-06,0.21663451195
631,6.35163,1e-06,0.21671485901
632,6.3617,1e-06,0.21678352356
633,6.37176,1e-06,0.2168636322
634,6.38184,1e-06,0.21695518494
635,6.39191,1e-06,0.21697807312
636,6.40203,1e-06,0.21708106995
637,6.41211,1e-06,0.21711540222
638,6.42218,1e-06,0.21720695496
639,6.43224,1e-06,0.21728730202
640,6.44233,1e-06,0.2173101902
641,6.4524,1e-06,0.21740174294
642,6.46247,1e-06,0.2174475193
643,6.47254,1e-06,0.21752762794
644,6.48262,1e-06,0.21757340431
645,6.49269,1e-06,0.21766495705
646,6.50277,1e-06,0.21772217751
647,6.51285,1e-06,0.21784830093
648,6.52292,1e-06,0.21785974503
649,6.53298,1e-06,0.21795129776
650,6.54306,1e-06,0.21799707413
651,6.55313,1e-06,0.21808862686
652,6.56321,1e-06,0.2181687355
653,6.57327,1e-06,0.21822595596
654,6.58335,1e-06,0.21834039688
655,6.59343,1e-06,0.21834039688
656,6.6035,1e-06,0.21848940849
657,6.61357,1e-06,0.21846652031
658,6.62365,1e-06,0.2186152935
659,6.63372,1e-06,0.21860384941
660,6.64379,1e-06,0.21877551079
661,6.65386,1e-06,0.2187640667
662,6.66394,1e-06,0.21888995171
663,6.67402,1e-06,0.21888995171
664,6.68408,1e-06,0.21901607513
665,6.69416,1e-06,0.21902751923
666,6.70424,1e-06,0.21915340424
667,6.71432,1e-06,0.21914196014
668,6.72439,1e-06,0.21930217743
669,6.73447,1e-06,0.21927928925
670,6.74454,1e-06,0.21947407722
671,6.7546,1e-06,0.21942806244
672,6.76468,1e-06,0.21957707405
673,6.77477,1e-06,0.21954274178
674,6.78484,1e-06,0.21971440315
675,6.79492,1e-06,0.21970295906
676,6.80499,1e-06,0.21986317635
677,6.81507,1e-06,0.21980595589
678,6.82514,1e-06,0.21998906136
679,6.83521,1e-06,0.21997761726
680,6.84528,1e-06,0.22011518478
681,6.85535,1e-06,0.22010374069
682,6.86544,1e-06,0.22020673752
683,6.87549,1e-06,0.22021818161
684,6.88558,1e-06,0.22035551071
685,6.89566,1e-06,0.22029829025
686,6.90573,1e-06,0.22049283981
687,6.91833,1e-06,0.22041273117
688,6.92593,1e-06,0.22060751915
689,6.93598,1e-06,0.22060751915
690,6.94605,1e-06,0.22076773643
691,6.95614,1e-06,0.22075629234
692,6.96621,1e-06,0.2208135128
693,6.97628,1e-06,0.22091650963
694,6.98635,1e-06,0.2209508419
695,6.99643,1e-06,0.22100806236
696,7.00651,1e-06,0.22108817101
697,7.01658,1e-06,0.2210996151
698,7.02666,1e-06,0.22128295898
699,7.03674,1e-06,0.22124862671
700,7.04681,1e-06,0.22137451172
701,7.05688,1e-06,0.22135162354
702,7.06695,1e-06,0.2215461731
703,7.07703,1e-06,0.22148895264
704,7.0871,1e-06,0.22166085243
705,7.09718,1e-06,0.22159194946
706,7.10726,1e-06,0.2218439579
707,7.11732,1e-06,0.22166085243
708,7.1274,1e-06,0.22201561928
